dataset_id,specimen_key,task,method,method_group,seed,step,cost,proxy_success,reviewed_success,selection_rule
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,99,0.299905484119134,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,100,0.3001428728431696,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,101,0.30040663809209806,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,102,0.3040905594021321,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,103,0.3077744807121662,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,104,0.3079525222551929,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,105,0.31967688757006263,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,106,0.31991427629409824,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,107,0.32359819760413233,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,108,0.3353225629190021,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,109,0.3390064842290362,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,110,0.35073084954390593,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,111,0.35441477085394,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,112,0.3546521595779756,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,113,0.3663765248928454,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,114,0.37012638751511157,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,115,0.3818507528299813,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,116,0.3855060995713815,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,117,0.39732498076711725,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,118,0.409236179799978,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,119,0.4211451807890977,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,120,0.43305637982195844,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,121,0.4449675788548192,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,122,0.4486515001648533,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,123,0.46037586547972303,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,124,0.4640597867897571,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,125,0.4757841521046269,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,126,0.4794021321024288,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,127,0.49103417958017365,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,128,0.5030376964501594,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,129,0.5066556764479613,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,130,0.5182877239257061,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,131,0.5302912407956918,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,132,0.5423892735465435,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,133,0.5460468183316848,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,134,0.549704363116826,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,135,0.5616111660622046,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,136,0.5652687108473459,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,137,0.5688559182327728,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,138,0.5725134630179141,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,139,0.576100670403341,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,140,0.5797582151884823,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,141,0.5833454225739092,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,142,0.5869809869216397,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,143,0.5905484119133971,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,144,0.5942059566985383,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,145,0.5977931640839653,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,146,0.6014507088691065,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,147,0.6050379162545335,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,148,0.6086954610396746,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,149,0.6122826684251017,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,150,0.6159402132102428,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,151,0.6195274205956699,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,152,0.623184965380811,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,153,0.6267721727662381,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,154,0.6304077371139686,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,155,0.6423167381030882,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,156,0.6458841630948456,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,157,0.6495417078799868,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,158,0.6531289152654138,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,159,0.656786460050555,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,160,0.660373667435982,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,161,0.6640312122211232,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,162,0.6676184196065502,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,163,0.6712759643916913,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,164,0.6748631717771184,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,165,0.6864029014177382,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,166,0.698034948895483,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,167,0.7095746785361029,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,168,0.7212067260138477,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,169,0.7327464556544675,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,170,0.7443785031322123,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,171,0.7559182327728322,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,172,0.767550280250577,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,173,0.7790900098911968,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,174,0.7907220573689416,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,175,0.8023541048466865,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,176,0.8138938344873063,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,177,0.8254335641279261,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,178,0.836973293768546,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,179,0.8486053412462908,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,180,0.8602373887240357,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,181,0.8718694362017804,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,182,0.8835014836795252,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,183,0.8950412133201451,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,184,0.9066710627541488,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,185,0.9183031102318936,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,186,0.9298428398725135,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,187,0.9414748873502583,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,188,0.9531069348280031,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,189,0.9648313001428729,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,190,0.9764611495768766,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,191,0.9882778327288713,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,LOCATE,R_BALANCED_P8,P8,1,192,1.0,True,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,0,0.0,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,1,0.0002659632926695241,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,2,0.0005319265853390482,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,3,0.0007737113968567975,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,4,0.0010154962083745466,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,5,0.0012572810198922958,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,6,0.0014990658314100451,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,7,0.0017188702055170898,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,8,0.001960655017034839,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,9,0.0021804593911418837,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,10,0.002422244202659633,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,11,0.0026420485767666775,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,12,0.0028618529508737224,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,13,0.003081657324980767,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,14,0.003301461699087812,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,15,0.003543246510605561,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,16,0.00378503132212331,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,17,0.004026816133641059,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,18,0.004246620507748104,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,19,0.004466424881855149,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,20,0.004686229255962193,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,21,0.0049521925486317175,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,22,0.005193977360149467,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,23,0.005435762171667216,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,24,0.005677546983184965,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,25,0.0058973513572920105,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,26,0.0061391361688097595,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,27,0.006380920980327508,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,28,0.006600725354434553,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,29,0.006820529728541598,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,30,0.007062314540059347,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,31,0.007328277832728871,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,32,0.007548082206835916,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,33,0.007767886580942961,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,34,0.007987690955050005,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,35,0.008277832728871304,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,36,0.008567974502692604,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,37,0.008831739751621057,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
xcmzfsbd9t,xcmzfsbd9t:c24-49,CHARACTERIZE,BC_S1,BC_FIXED_SEED,1,38,0.009073524563138806,False,False,MIN_SHA256_BC_FROZEN_CASE_V1_WITHIN_DOMAIN
