schema_version,dataset_id,specimen_id,specimen_key,task,method,seed,reference_version,analysis_scope,stop_system,stopped,stop_step,stop_cost,stop_report_sha256,success_at_stop,completion,false_stop,exhausted,autonomous_ausc,failure_penalized_cost,measured_cost_at_execution_end,prefix_action_count,prefix_measurement_cost,prefix_route_cost,prefix_route_turns,report_id,false_stop_iou,false_stop_recall,false_stop_relative_area_error,false_stop_task_loss,execution_evidence,planner_inference_seconds,stop_inference_seconds,timing_scope
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,142,0.4501740341106857,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.5498259658893143,0.4501740341106857,0.4501740341106857,142,0.4501740341106857,1.018652349382157,4462,1c069134b7b01739a1cb25f55e46fe40ea295f7da1d5cc0a2a0d58f59853953c,,,,,CACHED_PREFIX,0.05740049993619323,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,170,0.7414549251653324,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.2585450748346676,0.7414549251653324,0.7414549251653324,170,0.7414549251653324,1.4052323743313555,6580,cbad5984c92508909b66ffdd0eb673876e369044924e59fe109e600e59a541b3,,,,,EXISTING_TRUE_BREAK,0.06932472391054034,0.1850862978026271,EXISTING_TRUE_BREAK_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,142,0.4501740341106857,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.5498259658893143,0.4501740341106857,0.4501740341106857,142,0.4501740341106857,0.9909727613269027,4458,cb6751b7e97d6975b6b079e6bcf5b304e87f7ab284d005eaaf3082d8c7d83763,,,,,CACHED_PREFIX,0.05001408467069268,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,159,0.6511747302471285,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.34882526975287154,0.6511747302471285,0.6511747302471285,159,0.6511747302471285,1.2917331954204305,5854,3abe1edd7a4bb1a0512aa6e255eeefe09b60a5138ef1f7c0d29cc706a62bf038,,,,,EXISTING_TRUE_BREAK,0.305453744251281,0.17606994323432446,EXISTING_TRUE_BREAK_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,163,0.665097459101984,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.33490254089801597,0.665097459101984,0.665097459101984,163,0.665097459101984,1.3222742932471383,6006,9f6e73040cf08de85cac02d5287078b3ff2f4d0cebd08782f49c26a800bfec74,,,,,CACHED_PREFIX,0.31300035025924444,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,170,0.7462147580925862,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.2537852419074138,0.7462147580925862,0.7462147580925862,170,0.7462147580925862,1.3978951708986447,6584,2cec995f7385db09c3d9efe3395fb65e735bba882f7417f800702f9cab35f671,,,,,CACHED_PREFIX,0.34071234613657,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,163,0.664366515837104,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.33563348416289596,0.664366515837104,0.664366515837104,163,0.664366515837104,1.2857311737458434,6012,47f6906752433f1596f84c5e40c7acd18017d562ece2f5bb1eb500e90816093c,,,,,CACHED_PREFIX,0.3265243684872985,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,171,0.7577184128089105,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.2422815871910895,0.7577184128089105,0.7577184128089105,171,0.7577184128089105,1.3889876615782695,6656,645d07ce748985181090e82eade640342200f3b729d148b946f0437d1e45b03b,,,,,CACHED_PREFIX,0.33476529037579894,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,151,0.5240167072746258,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.4759832927253742,0.5240167072746258,0.5240167072746258,151,0.5240167072746258,1.0681047239878552,5010,acd300e75148cdf7a012d744141a4164eef9d035538878d05c3c7c2e7a6618dc,,,,,CACHED_PREFIX,0.2945737256668508,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,174,0.7922554820744866,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.2077445179255134,0.7922554820744866,0.7922554820744866,174,0.7922554820744866,1.477937527818579,6888,72d99296602b0870badbd254d41be4642bb6ecdd1b272b4c2b54f3fdbda3e076,,,,,CACHED_PREFIX,0.3542249375022948,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,162,0.6535851026801253,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.34641489731987474,0.6535851026801253,0.6535851026801253,162,0.6535851026801253,1.2849336511275466,5916,7eee5550de0204366efb3813194e828773ae63975e68c318563780b9cce4f676,,,,,CACHED_PREFIX,0.32944125263020396,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,163,0.7766620257570483,6b12f61b7000d7bd3c2a9edc07bdbd72bc64e8d9702e3fd638fe104fbcf571ab,False,False,True,False,0.0,1.0,0.7766620257570483,163,0.7766620257570483,1.3548187513171248,6626,06322898d19418da6599a33901315311c5fc6ad929ac7f2669bf77c0b2e9ceee,0.8351568198395332,0.8351568198395332,0.1648431801604668,0.16484318016046684,CACHED_PREFIX,0.3243550593033433,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,531a72a68a8dba6ef3e60eb22a5e96352e872221977a5880153ea35042d0a8f1,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6937906449174904,8398,11a79dd493d8642f595c9d7e3d572187088a2cf55d671c82c3d4606eb3ad9e72,,,,,CACHED_PREFIX,0.3810365116223693,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,147,0.4763052558301427,a1a753e2ad5d8be27510033d07036f822ac4c52570d3c4e4feb20385896990c6,True,True,False,False,0.5236947441698573,0.4763052558301427,0.4763052558301427,147,0.4763052558301427,1.070482605213154,4706,0af3d866cb12c678ad327bbed47876257018d282ce569139340ea363ca49465e,,,,,CACHED_PREFIX,0.06630727183073759,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,100,0.2983466759484859,a1a753e2ad5d8be27510033d07036f822ac4c52570d3c4e4feb20385896990c6,True,True,False,False,0.7016533240515141,0.2983466759484859,0.2983466759484859,100,0.2983466759484859,0.6757307870927959,2778,8f7dab14fc2aacb8b43a4b0ab7d1b2d2acfaa71b00cbed0805bb63705bd9877b,,,,,CACHED_PREFIX,0.027855857275426388,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,147,0.4763052558301427,a1a753e2ad5d8be27510033d07036f822ac4c52570d3c4e4feb20385896990c6,True,True,False,False,0.5236947441698573,0.4763052558301427,0.4763052558301427,147,0.4763052558301427,1.0428030171578997,4702,17b4fd54ae0cb9785ac574c09829d4599a02b5265d238a396669e18f418f826b,,,,,EXISTING_TRUE_BREAK,0.06075673084706068,0.1701975711621344,EXISTING_TRUE_BREAK_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,100,0.2983466759484859,a1a753e2ad5d8be27510033d07036f822ac4c52570d3c4e4feb20385896990c6,True,True,False,False,0.7016533240515141,0.2983466759484859,0.2983466759484859,100,0.2983466759484859,0.6486832770952028,2774,4b17a2f25dc703bdfef6c3192dc90e55ec4952fc7759b7a4f47e1b8106df360b,,,,,CACHED_PREFIX,0.023551229387521744,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,148,0.563539853811347,a1a753e2ad5d8be27510033d07036f822ac4c52570d3c4e4feb20385896990c6,True,True,False,False,0.43646014618865303,0.563539853811347,0.563539853811347,148,0.563539853811347,1.1504196286542723,5164,e350392f7fb1f9165e85f33e4a6fcae611f3178b19ab8ebc2a588c662bf098ff,,,,,EXISTING_TRUE_BREAK,0.34242711728438735,0.28051039204001427,EXISTING_TRUE_BREAK_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,92,0.13659067177166725,77be255e55a371d4fd66ff06f76dd92c72fc6495c67779768aca8ce5efe4c794,False,False,True,False,0.0,1.0,0.13659067177166725,92,0.13659067177166725,0.45385972741731945,1756,00e5b7c5e928907ee5fe439738fa0e45b60f6e4b3e24740608a20c9150d8a5dd,0.004440016081948013,0.0,0.0,0.997779991959026,CACHED_PREFIX,0.20810876227915287,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,160,0.630012182387748,a1a753e2ad5d8be27510033d07036f822ac4c52570d3c4e4feb20385896990c6,True,True,False,False,0.36998781761225197,0.630012182387748,0.630012182387748,160,0.630012182387748,1.2401399003157338,5768,9b71bd55f85c965128708f37abf78ee7334f2e6b7382092419399eef6245e9ad,,,,,CACHED_PREFIX,0.36675849137827754,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,99,0.14611033762617473,854c16ff495730585acc10a9aaee4837376f604c481888653e110c8bc97a7e38,False,False,True,False,0.0,1.0,0.14611033762617473,99,0.14611033762617473,0.4902801030591843,1962,24e4c750cc21ff70ea825fd7b57ea507994c6244e365adbefbf0ec06e2a6d606,0.005882147594777631,0.0,0.0,0.9970589262026112,CACHED_PREFIX,0.2351812506094575,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,160,0.6292725374173338,a1a753e2ad5d8be27510033d07036f822ac4c52570d3c4e4feb20385896990c6,True,True,False,False,0.3707274625826662,0.6292725374173338,0.6292725374173338,160,0.6292725374173338,1.2198540080153448,5750,08021c46a7258f35b9669cb1302602adc4a6defe874b4484f82f588c3a54246c,,,,,CACHED_PREFIX,0.35267136339098215,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,87,0.1851983988861817,7dd29661b5582276eed4ce20cf7f128f05ff42e4e81e0161fda026df6abc267b,False,False,True,False,0.0,1.0,0.1851983988861817,87,0.1851983988861817,0.42857914294057436,1896,a0fa8ae7f398fe9b6cdafde0a0e892e10724c8185ed016a1ac07a1564a872fee,0.006663389110319035,0.0,0.0,1.0,CACHED_PREFIX,0.18475214252248406,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,154,0.584075878872259,a1a753e2ad5d8be27510033d07036f822ac4c52570d3c4e4feb20385896990c6,True,True,False,False,0.415924121127741,0.584075878872259,0.584075878872259,154,0.584075878872259,1.1762234795237805,5394,7c5b5d34c3e903eff06a25184472ae751821440c7cf2352592149fcccd335288,,,,,CACHED_PREFIX,0.3811644003726542,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,77,0.08237034458753915,854c16ff495730585acc10a9aaee4837376f604c481888653e110c8bc97a7e38,False,False,True,False,0.0,1.0,0.08237034458753915,77,0.08237034458753915,0.308118433478048,1154,9b14b4b459046a1432e03bf0ea50cc945d521b7caece0e86b87b958b533c84c5,0.005882147594777631,0.0,0.0,0.9970589262026112,CACHED_PREFIX,0.18379173893481493,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,131,0.5583536373129133,ffa6b601e1eaa5d918936f77899f25ca861b3df2a4f4abf2a42add2f16bc4bb5,False,False,True,False,0.0,1.0,0.5583536373129133,131,0.5583536373129133,1.0073369936929892,4854,e21c4bc9ba7deb7689ddb918e8a24ebb81869653c3a962c08ae1a82c12d6bfdc,0.49851632047477745,0.0,0.0,0.5014836795252225,CACHED_PREFIX,0.28662023786455393,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,185,0.9424295161851723,a1a753e2ad5d8be27510033d07036f822ac4c52570d3c4e4feb20385896990c6,True,True,False,False,0.057570483814827655,0.9424295161851723,0.9424295161851723,185,0.9424295161851723,1.606908886247635,7940,c891ab1112a1a3719fc22b9a106698472a5c57695132e4fe31b9bc21c814cde3,,,,,CACHED_PREFIX,0.40569704212248325,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,190,0.9762743158588856,81b167f9f82b30dc90c7dc4a477540ec5a4d9d193909ba604af5449c728c333a,True,True,False,False,0.023725684141114423,0.9762743158588856,0.9762743158588856,190,0.9762743158588856,1.6503425127751146,16774,3559884bdc51795095486033131789c284ac8272df22e7e6b699bd983a7ca40d,,,,,CACHED_PREFIX,0.22770018130540848,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,8a713bef0c82134ed1d937d309c57224c6eca6bbd7e3985fdbc296a733838041,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6822858561564145,17106,775f64571bebb187bcbe0fba868d285f8cbf4cb6d88ac0823692f1f15ac9121b,,,,,CACHED_PREFIX,0.22817007638514042,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,190,0.9762743158588856,81b167f9f82b30dc90c7dc4a477540ec5a4d9d193909ba604af5449c728c333a,True,True,False,False,0.023725684141114423,0.9762743158588856,0.9762743158588856,190,0.9762743158588856,1.6569368777208104,16782,15a4cad24ad9403cc00b56a8665170f658fc697f0e4dbbaaa97a6a7b4e0a1954,,,,,CACHED_PREFIX,0.22488140081986785,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,8a713bef0c82134ed1d937d309c57224c6eca6bbd7e3985fdbc296a733838041,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6888802211021103,17114,65d84318328bc282d183f83d5ae14283724bc6449648f92b48bcf280ca9d0558,,,,,CACHED_PREFIX,0.22539379680529237,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,160,0.8292911308935048,bef64c22a2bd85c2954f91d2866026dbf4021d45eefc39b546ec395ce096bca0,True,True,False,False,0.1707088691064952,0.8292911308935048,0.8292911308935048,160,0.8292911308935048,1.3875910391127668,14160,4a27a918c117f1947730df799796c173230185a76c16b0e274b545c1d71c4cb6,,,,,CACHED_PREFIX,0.3407673300243914,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,8a713bef0c82134ed1d937d309c57224c6eca6bbd7e3985fdbc296a733838041,True,True,False,False,0.0,1.0,1.0,192,1.0,1.666626918638847,17072,e02a0d86fcc31ad4a29a248c90cdd12514fa673fdc310e98645a5a948ebe240a,,,,,CACHED_PREFIX,0.41261557722464204,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,192,1.0,8a713bef0c82134ed1d937d309c57224c6eca6bbd7e3985fdbc296a733838041,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6623651067517407,17084,a6a911d5eade1f18e79e2a90f3990da28112e255d3f11ddbc3dcf9460246d9a7,,,,,CACHED_PREFIX,0.42878365935757756,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,8a713bef0c82134ed1d937d309c57224c6eca6bbd7e3985fdbc296a733838041,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6623651067517407,17084,0b9a52b14a03f8b47c434af176d697234c7492811cc9bc16baf6244fd092039f,,,,,CACHED_PREFIX,0.42878365935757756,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,160,0.8296582041982635,9dfff7f822a2391267790e183544ae91d40ee0e83ce1104c1f036fb8d15e5c21,False,False,True,False,0.0,1.0,0.8296582041982635,160,0.8296582041982635,1.359891983093787,14178,2e9d2850383fe2d4bfdf7c7b22da0ff3150d0f05523498f235df10e9770e4d69,0.8605362807926977,0.8605362807926977,0.13946371920730222,0.13946371920730227,CACHED_PREFIX,0.3707448043860495,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,8a713bef0c82134ed1d937d309c57224c6eca6bbd7e3985fdbc296a733838041,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6368179768314866,17074,ff20c9a05d0949ea54076e79f46a9585d03b2434945cb54c1e64aacdd6923a90,,,,,CACHED_PREFIX,0.4528381363488734,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,190,0.9767359050445104,bcb059ca6e2cdc1ac4b46f9c88751c3554bdd25a9c5baa508e1b5424bfb433a6,True,True,False,False,0.023264094955489645,0.9767359050445104,0.9767359050445104,190,0.9767359050445104,1.6409672556338895,16740,5ca90953d99f5bf6ce34d18123ec4a2e0ea7f4f94ab7fe51a67f3ee13ea82fe5,,,,,CACHED_PREFIX,0.46047754865139723,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,8a713bef0c82134ed1d937d309c57224c6eca6bbd7e3985fdbc296a733838041,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6726191107654385,17072,09662c0be130b55fff5b24a9ba87cc9697b5ed80485e760e4a7be456e104fc71,,,,,CACHED_PREFIX,0.4675006386823952,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,185,0.9428640509946148,fa9f1813ef20aa466a9394497c62ee9a78ab747b1300dd72adab405ed6c2ec22,True,True,False,False,0.05713594900538521,0.9428640509946148,0.9428640509946148,185,0.9428640509946148,1.5710026533339077,16148,76c6c794d461eee858e7b144e19ce97b6b5ef671a75b7d0c15b6318e42351b9e,,,,,CACHED_PREFIX,0.4223867766559124,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,192,1.0,8a713bef0c82134ed1d937d309c57224c6eca6bbd7e3985fdbc296a733838041,True,True,False,False,0.0,1.0,1.0,192,1.0,1.6555364937829744,17048,04f6685d80cfc48d81bf7a47f24c90c1452c044ad0ec7ebaaf5d98cc1a081ec3,,,,,CACHED_PREFIX,0.4394261813722551,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,186,0.9289130673700406,09f684b95780d68bd224a737fd8bf798002488703e14b81c63ed45abac0d3795,True,True,False,False,0.07108693262995935,0.9289130673700406,0.9289130673700406,186,0.9289130673700406,1.5860157090354734,16106,b77c57c9242c7bf4d662ea293922b1b21e6ab61c1224d6aa0308908f5a9c87a7,,,,,CACHED_PREFIX,0.2475423696450889,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,128,0.25037037037037035,94ab3b1d7c5b8f1d4c0c83a78784c4e330950960727604713fce86f9720fdbde,True,True,False,False,0.7496296296296296,0.25037037037037035,0.25037037037037035,128,0.25037037037037035,0.6708126254324817,6462,172cede4b2f3a0023c8dbb9213cf67a7ab4e75b6e3a97ecd45d041c56887247f,,,,,CACHED_PREFIX,0.14877202874049544,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,186,0.9289130673700406,09f684b95780d68bd224a737fd8bf798002488703e14b81c63ed45abac0d3795,True,True,False,False,0.07108693262995935,0.9289130673700406,0.9289130673700406,186,0.9289130673700406,1.5926100739811693,16114,47db0d27fa88402a71c6f63f76f3d2ed93857fdc452df91716569912bc236db4,,,,,CACHED_PREFIX,0.23417534632608294,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,True,128,0.25037037037037035,94ab3b1d7c5b8f1d4c0c83a78784c4e330950960727604713fce86f9720fdbde,True,True,False,False,0.7496296296296296,0.25037037037037035,0.25037037037037035,128,0.25037037037037035,0.6774069903781775,6470,e89647842d9ab6185d4013258df69992971fa83e087db1f505052ab136b0c27c,,,,,CACHED_PREFIX,0.14747381024062634,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,True,151,0.7823497087592043,5e5bdb09798c40668c98cbd7a323fc8834ad6a4123bcff810cbdcd366eea78c5,True,True,False,False,0.2176502912407957,0.7823497087592043,0.7823497087592043,151,0.7823497087592043,1.3102561395213226,13370,1f4b1c6d768d67be7b5f63046445ef6ad8bbcdbe10108fb5be40808265f9acee,,,,,CACHED_PREFIX,0.3202499230392277,,PLANNER_ONLY_STOP_LATENCY_NOT_MEASURED
