specimen_key,dataset_id,split,capture_group_id,source_path,source_sha256,clean_sha256,numbered_sha256,signature,status,attempts,reused_from_pilot
w68dtmpfyf:q16-6,w68dtmpfyf,VALID,cg_ce4d6a48a6968060,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-6.png,f80208b89a0d53ce3118ae8e8f91e26907e1d543a78695262c0ab7fb0dc2c63f,6fc53a7503817d19b6c129232686c843a80a84b91baf5cae492de0fb9f7dc7cd,713d8a3eb36b1afd08b49cf893076038bb64960159fa1b141fd3e3b1ff4ce378,9b0537e78ade578813153c4ff11ae1c8cf61b881b58359b682f14924b285f757,VALID_FIRST_PASS,1,False
w68dtmpfyf:q16-7,w68dtmpfyf,TRAIN,cg_fe3d068420d48e8b,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-7.png,fba20cddbde029deef62d3c31735e55b6d4b75069ae02c8b749596e94540153d,058a0dbbcbd57738796249042fc91a7a0a1781a60142e2a58700e5ba81ddf5c3,da192e8edbd2e4c9c07fbbe07526f65a5dc2f270083ae21968e26a8abf75dfe8,dcd53ea3c45ddff40f9a4e59fddc5ada0e596f5d33f0d47465871030b5f57f3e,VALID_FIRST_PASS,1,False
w68dtmpfyf:q16-8,w68dtmpfyf,TRAIN,cg_6bcfd189af907c0c,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-8.png,a5d5c5c9b51967c5a554e7890b9256607097eef4d18a5ea856f03dfa03a7b81c,58f93a5e4592af4dbb462e83b97f52e0efd91d0336d77e322fa87cd6715e4454,41b04b584ac8567919a11f80bfb1f4741f168e95f0591189d5bbff57f31456a0,90245513c2e8e31c4b5a3533aec63635679cee72f10dac4ea138b91472198f36,VALID_AFTER_REPAIR,2,False
w68dtmpfyf:q16-9,w68dtmpfyf,TRAIN,cg_7e1cbf3933431b29,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-9.png,fe9f4771ba3397ec2e93add86c5d1489a1ab619b295abdb534e2a15438c68797,524156f7ca2b6e8fe40b3a60a7fc61389a657664234a6a6f84eacd4f573626c9,993fe2f1bed48434dd5c6102e3b4f49c9679b6ba844b026f08001c5ee50e7d2e,9a5a87066de318a01fe8bf5823eae534ff0dcab1d862c3aa9cb3947706c6ca7d,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-11t,xcmzfsbd9t,TRAIN,cg_0fca9fe6e18bf882,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-11t.png,1a476ec3c4a4a1efd4a90572d3708adfbc9c0e7c6f04663d814790736411d00c,44497b388e8b7e59711f02d5da7f1260cbae0aa95f8cb38a4bb052b6eb320330,28854279476c91c34f3a88ef82feb881347bded665988bd7ea3f7ea3b0e11a0c,c4f112ed03333f464ce0f3c0c7e7544b9ffe5c6884a918dc282b80b17a5cbdd9,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-13,xcmzfsbd9t,TRAIN,cg_eddeeb21a82f999f,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-13.png,5e7df7b29cbd244e20b9fa7c37e0ea405c0654500af3fafea490254a1baddd42,a2d33ff6d570b38f0c6faa04fca9435a65732319019dfe0e5bb3c9320b40aca2,cc40490f508826572ddbc8f307c53ed7f4bb0d0ef780731e46b2158495c7ab58,a04dcf5021bfcdedd98006d63e7c8a2a2a5015d389e31710b9ade0974ca0d4d9,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-14,xcmzfsbd9t,TRAIN,cg_b872766beb8f3792,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-14.png,27b6ac88db0ce089b0122916118b6f48c4edab119ef2ca2d839bf1f9f74c9713,1c087a6422838dc7169eeb650abaf41bc31c7d565d98ee47f57e7a09c1561547,b9f0b2bf07f0be28892ea423403080e7963741008f7fca46992f3acb5f76c0d9,20efdd82434a11f136804db132707de1acf40d5993f68308a4e1a1b6d2dd4005,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-15,xcmzfsbd9t,TRAIN,cg_b872766beb8f3792,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-15.png,fc2b5e17d20eea85433df34f628ae317d9357f2f82b1354a29eba4d012aba18a,49e035e34df1157f68cae7aa8fb8b7a883e661731380ba4199118f7f8cbe2bb0,c9d93dca35d64fefa5769c8df712165ce6e6aa8e418817b03b674edcb76a641d,83dd4310ce0a97fd8d41b997106e4dff840cfce7cc2af917dcb51ba298ee065c,VALID_AFTER_REPAIR,2,False
xcmzfsbd9t:c24-16,xcmzfsbd9t,TRAIN,cg_eddeeb21a82f999f,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-16.png,48c96103e8b0cea100f9a8dbd0b5db3ead0c74db4bc5f9b75057de8d0130ac53,c225469d5ce0c216ba10956c861e26e32158652e714297cae6c70b7e7b1f26bf,9c48774717c8ef97152f7ec7210514889733c4238865ec6001fde9448d8c210c,76c9821f0ddadebf5798afb9360faf6a4d79a2cc5fe2c99ff97f4f1a440b9161,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-17,xcmzfsbd9t,TRAIN,cg_8419606a48868b93,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-17.png,93429e5fa42c5e33ef67717d02f0354335306ebe6514840719d0adb6f4d3413d,48909e4fa7e596d9f672a0ccb69097f4c806a92b7883d94e03e400b4e4b0ef75,e99a35fb825c22e6df6df92f430c537aae6ce31e3fdbffde1608680332519941,801c7c60561be5657114e27d041e3a9b7097293c81f88089e6ad683e7f138cd3,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-18,xcmzfsbd9t,TRAIN,cg_8419606a48868b93,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-18.png,55e691dae1fda34b9ae32e22da4d465341ef634b777fdb954a39759ef53fb20e,3756f36108abb3b4ec0e6e207f8e1ab2d4d139800e497a23a3d8638f935e6630,ed318b4e7ae941795b4e6ef0f18a148e389bb4aa8df4af91fa973234ec934269,ac201823f82e87c467bba90fac1cb15b88e51ecef6c8ca1d117f4e39b06dbceb,VALID_AFTER_REPAIR,2,False
xcmzfsbd9t:c24-2,xcmzfsbd9t,TRAIN,cg_b26d1c908a126477,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-2.png,463f0cbfbc7ac8a8d37d26410637c7cf176f97697b30492cb4bbede0414a29b8,23b8d3aa23441b2d6d9b30a445b547c35f219ec06bcb0a1a58db00a7793f5d8a,db45b45c71631d40b2c403cb7e69ed03e8821ac586483e35600efde0baa53041,080ffc13f4bc1f45c63b6bc207b5b001b13b669edd3ebb9962e9d03c7be54d1a,VALID_AFTER_REPAIR,2,False
xcmzfsbd9t:c24-20,xcmzfsbd9t,TRAIN,cg_4727e52185e52b61,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-20.png,5c8baeeebc704c726c510b8d0a0fa34f73c09688430a19f93e6694de6cdf4aea,825af58c69b5d2ef8a4b75c499792e83a21583180c13e2bb28536c87efa0343a,9673af7e1c731cea5a03702162b23d876a256dd490aa479e890a122a3dd769df,44c6b955f8833b27051ef3202c42ac89a8f569a1eef78365506f7c8b85772002,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-21,xcmzfsbd9t,TRAIN,cg_4727e52185e52b61,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-21.png,6a050797a0880350bc3c88e842645c0811cf7f1bdb048c48f68b1907439dd2ed,cb51580c2de0b081ae8391f189fb62834422548baaa5e1b9c1af34f2e6a54418,329e07a2679dd47aa8daa6446bb1e11e7ab576a09e2fcc5086387d061dc4ed78,edd9f17f4f03a63d74bb171a898e376d327d2d35e1e1ddb27e03664402be5d03,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-26,xcmzfsbd9t,TRAIN,cg_3d4777af33de9c8f,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-26.png,1067fe04312d4f42b0a9112d96c8b6612601b883f2334da58b44373b65ed79fc,73371647454033899c70261595939bc998acee3d732717b8ebf9685eb633f5b0,0a00ff65e22f200cab976156ebcf75bd6a3cbb73c8bd442a1ea57a5be45d1b79,90786380127015f8cbc125d6849bf2d758636f4b72d6c90baf156fe71705ee6d,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-27,xcmzfsbd9t,TRAIN,cg_c8d497ef27ca01c9,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-27.png,2bbb5eed55c0cacdab8a105682fa61cb2904f095a257118c90deb5a99f8e9eca,e7a86bf7fe36474ba8a399f37ec9a01225385101603a55a28b3779fc8b696216,c2e65a7c9560bdae8021a1b91a9a0610d387aacead7a6d8b86ede4b048bf0548,171dd40b8d21b93ecc86d8c9ab23c413fe5a0acb2efa7098c9a35b0dd4b4bcdb,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-3,xcmzfsbd9t,TRAIN,cg_b26d1c908a126477,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-3.png,036ba8ce8296fb7936d47add017f5dde03ca5e11f2a2147ff857d3f2349689f8,60380613f0dadf34305ff3dbf77d3a255b006f8de04f2423b7d06cf4d0d2c5c8,1dc584baccac67371dc917a377c466cd1f71e91aaee231cf2e03c353cebb3663,6ba3707401356b171cecfd828623caa16e2541517e037dfee9267f044c8196dc,SCHEMA_INVALID_AFTER_ONE_REPAIR,2,False
xcmzfsbd9t:c24-30,xcmzfsbd9t,TRAIN,cg_287f1ab311b9a3fc,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-30.png,d7145feb0c9c8eae0c2b3fd03b50275d20a7a5c1f3dbf80b98fbc65ab962a2e5,5a4fd9830fd0d301861495112c0df6314cdc7d539a37c815fcda51c781061b23,12cbaf3d162f045133b47dff4abba828e72ce255eb8d98b895a8f746cd81f856,d73a54c1f570aea6f8359129e4458918840db962fa1cbab63d5d4fcaa829a8f8,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-31,xcmzfsbd9t,TRAIN,cg_b871003b324014e0,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-31.png,6972ab7eec03806f69ba7b3d5f1f3d93219bc91d3eee6748350dd7e715caba24,203779cdcaf1688342c18b6287324a6c019534592451390fba2027f9af4d60fd,f10cef1e786790988000491bb8f2cebdc42bbacbd429073ecacd8223197fb95b,b7e9b8c77c69fab4d68705e7f96b15f7ca25563127a10890ec183e295fcfd0c3,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-32,xcmzfsbd9t,TRAIN,cg_df0149471a6f6eb9,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-32.png,7b4ca2519113178ec8bc0558c4b7a5a6bd738314a03390ba824e577b5f5f9581,099cfd389734dafddd4a186bf283b2d9e0bc8f884d04a86cfe556a4e08a8d1d4,862db2cfdcc24560d735d20b7dd82f19384fff2a66d043a95f2005af47e170c2,bb557b784c82fca854b0b48d8ec1ce5cc598f7239c93f405820a64287c4d29ee,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-33,xcmzfsbd9t,TRAIN,cg_bae44bd265c2b529,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-33.png,cb7f9b6cc5f9b7de07a032b39630a6d9b2a5e668f03f4a25a80babfc360e21b6,4bb3e19576175b6b5e0b79a0a6e04e5912aca4cf7b2d70e566c9181a5b031560,1dbfb70190c9be4d6bad2dcf4a69058e0daabe50bf2d646f2dd4f8f3232072d6,7516ee0e686f058c8bc246539a9805694a3ae95ea9b53ec351ed3af21ddce7f8,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-34,xcmzfsbd9t,TRAIN,cg_c1e922e11ce3c535,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-34.png,7ce526b37d8a194c3dd0058d820c561a1cabd9ec74596c2422a143af09c70c0c,c455640ce896515d8d12d44b9861c941b4c7979e7239684f2cc1c5b3fd965221,e8026d0fe8f91537040c792de4bfe52c0f7a503a1a5ed088c2c278c6e989f777,cc2596945ed4c0c49e91ce22c679ded8ce09018f0e6f9edb6b9ff265bbf606e8,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-37,xcmzfsbd9t,VALID,cg_a01963fde121eda0,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-37.png,c67c6f2952d8388f434349604b62dbdc49aabce68f98f64de36049c8530de2ef,5f04893a17be7de9b2df2e23a08965e2f82cf4ed79a71a5786afd8c7f6696128,17027b3c019ff4368f8d5ed640c4de004ee36fb0f16303089c78af76c86542cf,9a54b87a4a4caa33c1f17734cde1806f3708aacf6c98a5478e54931afc9b85c3,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-39,xcmzfsbd9t,VALID,cg_d72ecf3171227da2,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-39.png,374800441e694305990ca41202ecc455061d4bccf3bb784c22d5c4f497a0c8fb,a6980e049cb1e3f7db2292d0c5a37bc2c8d45fca9b5ed62a3ed598da3264b778,4909eeaa81891d095a1914cd3f647373bc666e7e094d3d7eb905ec6ad90ac7e5,c0b4d939627549d96df6905494142015f1ff965cb7821d07d9c61362e1c5210f,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-40,xcmzfsbd9t,TRAIN,cg_ffa89c87722d7ea3,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-40.png,badecd2699870cf322b5195a721f5675c5b046a30548ba637791893e7bfeac19,c8091369b12d31cf7fb1aed07adbd5d0c8b17e8afb24a104797ea8b283d93e68,6ee83c40a32fe64235c359c3fc49ed8b6bf6fdd2c7f128ad96821b581fd72d46,a958eacd5d336fbe7c7193c9191f3d007b9980606270b7e54350a49d24b793da,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-41,xcmzfsbd9t,TRAIN,cg_9d693d0cc70dde01,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-41.png,99cb0c65afadb1def75ee02bfc74d8609eddd13f4ced272e6ebe69f9e534f358,e71ec2392b05372207a4e541bb1bdbbf2a3311a7271ec826c9b04561c3a99be1,616553faf5e65e4527b00c0e0286c416a0dd7a84de0fccf6dc972a8406368adb,c5bb2478970ee576fb2da52b2a8e43a0d0aa9528cdd561225766783f220715e3,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-42,xcmzfsbd9t,VALID,cg_a5c5defb812088ae,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-42.png,31926bce0ba4a73418c8d2d538a334c8494c6b5aff9c65291d49148962601dfc,0838add2161eae27b710dae7af6cd6ad25b371723ac0c37332ff9f86c73e09cb,b8b24eb66af46c83c4827297f46ff36e8852b52ff7409dcc5b060ea24d1892e9,4e1e7f20cdb4698322a7bed8381701a862c38e43cf33858659e8c4a91cefa2fe,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-43,xcmzfsbd9t,TRAIN,cg_af6c8dc793b64fe8,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-43.png,f9e395d81ee5aedda75c7652db77578533d9203045b3ec7fae659c57d18908aa,7e94c1f0631c112c5bee6dd910190e170d048c2da821f4acf49c4234ba6744c3,2487ace7a401fb0c21358f986119fab108d14c3e9f592b8054d251ac7a8ba88e,8af772e571e55acf9a33750eea5c0fc746e92b04d6fabeccef798917ffb64940,VALID_FIRST_PASS,1,True
xcmzfsbd9t:c24-44,xcmzfsbd9t,TRAIN,cg_c64bbe37afea4d0f,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-44.png,5c5c7d010e4145ae8ac87c4118c65138de954f02df6418dcae74ab028aa8d5d4,81193ec65a56e12757f1f57f40507eba33032bd08e3273bc79f85ee30f63d9a6,552a8e70592e6d4aaf0e3b3c23d3c65951df19960e4e64a2964fa3d1bfdc2e31,f189ab02c347c7917da6c36e703dd2210becf2d95ff1c66cd4bc6fd2c6c1d5b8,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-45,xcmzfsbd9t,TRAIN,cg_42a8b494f17e6332,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-45.png,13b707840a65c4eaa544cb74424ae590f2654649068ff24ac067862200e7d3aa,44a370a20e3ac3fbd812dc6065cfef13b929770a3262327bbd377f6c3c0c4096,09bd2adf48c2e56e28bd3740fa6b53c2f126a0aa154439174dcf31405b14ec5b,051bce49dfdd1f32c9a1ee4b4d979eb45bd5f202f3770a98aea71d25eb15a0ba,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-46,xcmzfsbd9t,TRAIN,cg_438165d9faa530d5,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-46.png,a80df91dafc228b9856a336a1970bf01f4e5a338b1000a1282ca6d9c92c5f339,e388fef9b4f22fc9569eda1b1d2d8b9751288f1bf3b82e6c784ff835c1f19fa4,12a611362fb7206bc55d9039dbc9335ec2b510c30875a37fcb3c6166745f8e5d,f741f058a1073a636da9aa3c1c67a839e91b64d18a2793a244f3009ccfce5d74,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-47,xcmzfsbd9t,VALID,cg_954e3ed61c8db0a4,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-47.png,4acbee066fc4c9ff95db25732964f850b79165b2471becbe347226619496c81b,562104d910709727c8f1e3fd515d328cc61c190685935e1dee05fae694a86b18,cd1341e89a55c00084071ba2cbfa8cbce89bf82b7eb31720946b005dc815e964,b867c3c6bd6f9c5f779baf0ae8990c62ed7ea151261b6561ffe5c4fddc73f72f,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-48,xcmzfsbd9t,TRAIN,cg_2d68d9e958d79557,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-48.png,1ecdf33e7f951a1d819238a49235581d07d18c9a71dee9a42fdce97ccb1bf2e4,2595516c5a71c632d83b886a1bde2a7b5a1a26b26cd57de78b63261de3dfb75a,1aed834ab84534750d8c61077ba3e3653991846b194243c687ee63aa0d69cd68,eadc4e97a36fae5b68a156ab2989ccbc3f92c4a2f37f8f67b621dc169d1de196,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-49,xcmzfsbd9t,TRAIN,cg_a8a8394768d1e602,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-49.png,48e36ff85000a16cb6f32f39bbcc72f7170e4a417efb590b08dbeacc659432b3,7e6e9b83a8fbe51748dd22dc4a08f34e5f57648a8ba56ff9553a897b18f1b7df,c707c4144f1139bff9ff7ba714082425cb0ac34de2e011ee3faf8649eb6d64a3,9905c389c96f0c4f8e7f6002c356f305d483b73d4f0dca3cb0719e7d9586af8b,SCHEMA_INVALID_AFTER_ONE_REPAIR,2,False
xcmzfsbd9t:c24-50,xcmzfsbd9t,VALID,cg_59e95410b683945f,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-50.png,ebdc0403f649c45ef5aff9b96f3de8707a41213718f409c371d9eb5a53bf8841,0b5cf7f91eab55afc8e5b5e857225819436675cc33e808aa9e405ce588320f4f,251c8a7d176b1a0ea20f34e200a64499c06c89f7713ad941f7f77006c86d8615,9fb57facd7a39404aa4f6c62cc1957d27e134f96527b0d9e32de6811cef5daf5,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-51,xcmzfsbd9t,VALID,cg_7e1c8f7865d73e78,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-51.png,7c5d30d5149fbcadeff3f00ccc977d27b9d0c262f98e24fcd8de0b4ac21e1040,128bab86af98fe54f75baa15db6ecb8802f8cd4e961f9deb1b545f782a06f727,479d8789085c13b655e848780c168dc1953495b59602267811eacb7cec2f23c3,6d9042dd9cab0d464a63e90f5a39b442b7f28843dfc475429a1894e7b18815e8,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-52,xcmzfsbd9t,VALID,cg_b98b3f9ca1bfb997,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-52.png,9190829c0bd902367ae138190f804ce83fb66dfe8c77359c751e700eb7bddc78,7f73ca3531cd5dc29b1b000a8e74086d447a9fe97b6b832ccbbe6342932ca33f,cd5fa9c251e98295ef99b4d7f6ffa2d5aea7f2fff4b1350585ea3c5399882b54,a5dd99b934464cba190d2bb9e82166507522dbf54a4289d770f73f6dfbbf73eb,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-53,xcmzfsbd9t,TRAIN,cg_8367e6ae3aeb4760,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-53.png,f2523f08205521f0d6d6a207e6f910c572523d71565801df113f45e6c60c61b8,e74f23718763a03055dac5e2cc5cb024afc76272fd8aa37ae8a72a90357ad986,f7c05aa488891389ddcec2ef140131ae0ef39cf8fb74ab5e1d13c379693ecd63,52206f14f507859272b9be296af4c65db1b79cfef88497737d4efddbedd31d15,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-54,xcmzfsbd9t,TRAIN,cg_4bbd0b41dabbddaa,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-54.png,0c385a1e7120d9df582458a0638b4097b59a8b8c90cacce6dc5b4407b95d4a90,3a1574b00536be33871f64884e93d15a95c97a2b2f500be6ef67ad057ae089cf,66a1e7fd6b583ade4ad4459de719f70e16f4aabae1d1382b382d0ee22eaef286,96d7c998fb17b517343021a21b564c33d2ada1389661af397c038057344121f1,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-55,xcmzfsbd9t,TRAIN,cg_8bb701ee689c281b,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-55.png,3af3991a910e9cc09b60f8d64984c589a8cd007994daeab2edd7076f8bfa3935,7d7fa146d8cd860bbb192c400025e3c36984f833a9b3d50eb09a61417393b663,325bd2c5f947cc20c6fcbccfa8d37aa8e9722e453080ae70bbc743370dc2ebb0,af3685f924d84da577f5e7e92da2508a3b87e32a2a388560457f1e74beb01acc,SCHEMA_INVALID_AFTER_ONE_REPAIR,2,False
xcmzfsbd9t:c24-56,xcmzfsbd9t,VALID,cg_06ec34425b30c2e6,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-56.png,00f0365fe0e8080bb2adddb55aa7eee1b8f96d4c9aa4bc89cea3c2f641b91b30,ac571938b9b3864165ea448d4f8fa0f59e6fee4989f75c5f16d11254f34b78d3,88dac77a7e9e9b44dfed4396ba5da9303db34685d075773cd91461abe91a90bd,f319a1a4b2a1d01957ea2b24f2a85b9d24a5cf7e2a3d4750742ccde0ecd80d7f,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-57,xcmzfsbd9t,TRAIN,cg_9a50ae333271a9a0,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-57.png,fcc5aee61651980930a910bae1ab42f97e42a9d2d3309fa4e49a9d4c155f378e,e52eca49b09bb45c4acd78e8c803b052ea3032c2ed126deb534de895816c060d,7e72f37a1cc9c68a8da9bb3580479bfb4f1ea5b759e91b921149e77ca2820b29,0438b3f65f186e56ce5489b4c204ecc22e1df7a244f95273aa8e313fa85a8be0,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-58,xcmzfsbd9t,TRAIN,cg_7172e82577bd2221,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-58.png,bbea240ae0ca95a4a0f0b81e40bbe1999eaf75531f3d0cf60e45b13047e3ee85,ae2dbe7d70af5373393beef273d0bd7ff1b47a73127c6d32c5697c9635aae7dc,bf6eb395f85099054b64b817de0111540a953b42b788da509df08fb78d159e22,7e9c02fcf5a253ce86dc1a22ea194a49b65ac1a68f881c80169d240914de0002,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-59,xcmzfsbd9t,TRAIN,cg_252dd46f78b2b01c,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-59.png,5cbd3596eb87fbb7dff5b639a3c646f3d997542a24d6fe728f5e22e71f3eb598,f92521381d56944253f00a33988be3a782b718b4f4b4873b0619dac3643d2666,2a7ed65e22a3ddda4d220c4ff08f27760a9570b579f0b04c6dd4edd5d03d963d,a1c1560475dba301a1d74b004cd4dae9fc58b6abfbfbe45401e69f3ae6e7cf2a,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-6t,xcmzfsbd9t,TRAIN,cg_35c6fccda4bd7213,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-6t.png,abdef06c9c8a3937b0c8bc332886d6aae2dd4f9d63445c3e56542f76f31f5c18,5d5e7266041793b1970f6cd6341a6b2b80bc2fb3e31c7f2db8a0c1783e5829fc,de3be2e73d79fe68b17cc93537f4964ec8ff7fcfead590ed45c7c0bf9db06787,7305626a20ff4c49ae0ca55eb7735e00cf87e3460b217b8ff97954039a1aec7a,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-8,xcmzfsbd9t,TRAIN,cg_3d3acefaf6e1e216,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-8.png,0583d5956ac6c20dda577eebe7fd42aad2226c3967a731c1fbc86afd26dd9029,0ff4ddc6e0249f25447b30fe5787b766de8e647759e4ab8da8e14913c1f6d171,af05ddada58eb0b4bbe675d3cd42cf926af4fecaf05a3b1e78d740267e701d70,d2edcd8004f628553f9b723e3c03e5dab2a26d2b9161f6e756d7944d606f1407,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-9,xcmzfsbd9t,TRAIN,cg_3d3acefaf6e1e216,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-9.png,545f60c5190bbfce9979f5717ab74c798a40dd75f9adc796eecb38e97929e2aa,dfdde90a3dac7ce5c33a9f86ea76d0e2704244513bfbf55b52e8d12e23a0138a,aa1f8492261ad9a6693f5472f9ce0651013716a922a7403744286a2f28e872db,e3bc242d08640f352ad87f8624b66974495e27c0e88dbf976655788be04f7539,VALID_FIRST_PASS,1,False
xcmzfsbd9t:c24-9t,xcmzfsbd9t,VALID,cg_0d1994d0164384d4,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-9t.png,39403db34361de0fd516c10489073c228e98311be9b4605677c254d39ffd9dbd,ebe0910524f1ad6f3b27b7f9d56736d48ca7e88f819a6960b9c7788fdf0dc9cb,c5d5fae97ba34f03e842adda447710a932c5256dac2964b72394f257e929f793,14c002808169c7694e6a2fc49df8cb88c171d849a7307a578f204a2a0e347da8,SCHEMA_INVALID_AFTER_ONE_REPAIR,2,False
yfxyg8jm46:c16-1,yfxyg8jm46,TRAIN,cg_d281b78be1cad77d,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-1.png,c2a5657f7be74a691061e4fbaec874866a0e1f705aab88f3b6f96f5e2f51dccd,bf74f81f48429f174848de8527a7a1e7af8461ef39918a2e001771422f75e4e9,c714f42f1ff7d18480b5e895e024e4688c9c1945a86f5d492b0378325385cea8,a63bceedc3d1c6813c2a497e9b96cc165aebf047b9f8fc6e859313a15b13849b,VALID_AFTER_REPAIR,2,False
yfxyg8jm46:c16-11,yfxyg8jm46,TRAIN,cg_9a04d3b55336cbf2,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-11.png,2fbcebc0ce24eb938b49f258b64eda79fc944aaf75404138ccbfb83c210c80a6,c80873d9c0f1712dc724f5a8b509fb9fcf65fcdcc7ff0b53266cd6ad980d6590,772f7ed6c5f4644dec751a9b9cdb8a9171b972886c870cac6f76c2de4259d249,cc7b73fd0bae200ea317f079bb2673dfd6178d61f2fc71a9c8b7ed407fafb1ed,VALID_FIRST_PASS,1,False
