analysis,subject,metric,replicate,value
rank_agreement,huber__shallow_mlp,topk_jaccard,4569,0.188441482783166
rank_agreement,huber__shallow_mlp,topk_jaccard,4570,0.212987297820831
rank_agreement,huber__shallow_mlp,topk_jaccard,4571,0.208394967822307
rank_agreement,huber__shallow_mlp,topk_jaccard,4572,0.199754515273931
rank_agreement,huber__shallow_mlp,topk_jaccard,4573,0.210389003632496
rank_agreement,huber__shallow_mlp,topk_jaccard,4574,0.234926422092006
rank_agreement,huber__shallow_mlp,topk_jaccard,4575,0.205136380719829
rank_agreement,huber__shallow_mlp,topk_jaccard,4576,0.230357124690989
rank_agreement,huber__shallow_mlp,topk_jaccard,4577,0.226432861264379
rank_agreement,huber__shallow_mlp,topk_jaccard,4578,0.201977165797988
rank_agreement,huber__shallow_mlp,topk_jaccard,4579,0.204446491728799
rank_agreement,huber__shallow_mlp,topk_jaccard,4580,0.212870663864925
rank_agreement,huber__shallow_mlp,topk_jaccard,4581,0.214895237551464
rank_agreement,huber__shallow_mlp,topk_jaccard,4582,0.220964816753237
rank_agreement,huber__shallow_mlp,topk_jaccard,4583,0.227830651017906
rank_agreement,huber__shallow_mlp,topk_jaccard,4584,0.222547974755741
rank_agreement,huber__shallow_mlp,topk_jaccard,4585,0.217286200324301
rank_agreement,huber__shallow_mlp,topk_jaccard,4586,0.209950894816814
rank_agreement,huber__shallow_mlp,topk_jaccard,4587,0.214651346126009
rank_agreement,huber__shallow_mlp,topk_jaccard,4588,0.215959075909935
rank_agreement,huber__shallow_mlp,topk_jaccard,4589,0.239263119933047
rank_agreement,huber__shallow_mlp,topk_jaccard,4590,0.211736504312684
rank_agreement,huber__shallow_mlp,topk_jaccard,4591,0.221620299753949
rank_agreement,huber__shallow_mlp,topk_jaccard,4592,0.211810815578738
rank_agreement,huber__shallow_mlp,topk_jaccard,4593,0.22589454556343
rank_agreement,huber__shallow_mlp,topk_jaccard,4594,0.21725541552231
rank_agreement,huber__shallow_mlp,topk_jaccard,4595,0.218873566341221
rank_agreement,huber__shallow_mlp,topk_jaccard,4596,0.21916666705902
rank_agreement,huber__shallow_mlp,topk_jaccard,4597,0.208558379853931
rank_agreement,huber__shallow_mlp,topk_jaccard,4598,0.217597374110817
rank_agreement,huber__shallow_mlp,topk_jaccard,4599,0.218708508788885
rank_agreement,huber__shallow_mlp,topk_jaccard,4600,0.205792163841602
rank_agreement,huber__shallow_mlp,topk_jaccard,4601,0.22898475215548
rank_agreement,huber__shallow_mlp,topk_jaccard,4602,0.20159916648769
rank_agreement,huber__shallow_mlp,topk_jaccard,4603,0.214585497993764
rank_agreement,huber__shallow_mlp,topk_jaccard,4604,0.205888620528774
rank_agreement,huber__shallow_mlp,topk_jaccard,4605,0.210497596529828
rank_agreement,huber__shallow_mlp,topk_jaccard,4606,0.21419953263303
rank_agreement,huber__shallow_mlp,topk_jaccard,4607,0.223251434027357
rank_agreement,huber__shallow_mlp,topk_jaccard,4608,0.209915932514035
rank_agreement,huber__shallow_mlp,topk_jaccard,4609,0.207036923136931
rank_agreement,huber__shallow_mlp,topk_jaccard,4610,0.214338523458209
rank_agreement,huber__shallow_mlp,topk_jaccard,4611,0.202249015948521
rank_agreement,huber__shallow_mlp,topk_jaccard,4612,0.197052445468343
rank_agreement,huber__shallow_mlp,topk_jaccard,4613,0.219732119820758
rank_agreement,huber__shallow_mlp,topk_jaccard,4614,0.204069734516789
rank_agreement,huber__shallow_mlp,topk_jaccard,4615,0.219882918460635
rank_agreement,huber__shallow_mlp,topk_jaccard,4616,0.206182004509821
rank_agreement,huber__shallow_mlp,topk_jaccard,4617,0.203324706463838
rank_agreement,huber__shallow_mlp,topk_jaccard,4618,0.217062870122028
rank_agreement,huber__shallow_mlp,topk_jaccard,4619,0.226043247908164
rank_agreement,huber__shallow_mlp,topk_jaccard,4620,0.225793543541464
rank_agreement,huber__shallow_mlp,topk_jaccard,4621,0.206253478006405
rank_agreement,huber__shallow_mlp,topk_jaccard,4622,0.24609015344958
rank_agreement,huber__shallow_mlp,topk_jaccard,4623,0.239606467852023
rank_agreement,huber__shallow_mlp,topk_jaccard,4624,0.191028075716395
rank_agreement,huber__shallow_mlp,topk_jaccard,4625,0.207905503934761
rank_agreement,huber__shallow_mlp,topk_jaccard,4626,0.219892090332184
rank_agreement,huber__shallow_mlp,topk_jaccard,4627,0.20622795130977
rank_agreement,huber__shallow_mlp,topk_jaccard,4628,0.209115528440348
rank_agreement,huber__shallow_mlp,topk_jaccard,4629,0.205899833229872
rank_agreement,huber__shallow_mlp,topk_jaccard,4630,0.215255189687561
rank_agreement,huber__shallow_mlp,topk_jaccard,4631,0.22403369976939
rank_agreement,huber__shallow_mlp,topk_jaccard,4632,0.2164222296179
rank_agreement,huber__shallow_mlp,topk_jaccard,4633,0.21619315128749
rank_agreement,huber__shallow_mlp,topk_jaccard,4634,0.199663091516869
rank_agreement,huber__shallow_mlp,topk_jaccard,4635,0.219109771725889
rank_agreement,huber__shallow_mlp,topk_jaccard,4636,0.22435136363805
rank_agreement,huber__shallow_mlp,topk_jaccard,4637,0.21645143961461
rank_agreement,huber__shallow_mlp,topk_jaccard,4638,0.211923443642435
rank_agreement,huber__shallow_mlp,topk_jaccard,4639,0.228337957769273
rank_agreement,huber__shallow_mlp,topk_jaccard,4640,0.209040417017086
rank_agreement,huber__shallow_mlp,topk_jaccard,4641,0.207107649002038
rank_agreement,huber__shallow_mlp,topk_jaccard,4642,0.217584347776912
rank_agreement,huber__shallow_mlp,topk_jaccard,4643,0.206947803474931
rank_agreement,huber__shallow_mlp,topk_jaccard,4644,0.213302958567328
rank_agreement,huber__shallow_mlp,topk_jaccard,4645,0.224365241819686
rank_agreement,huber__shallow_mlp,topk_jaccard,4646,0.233311199868554
rank_agreement,huber__shallow_mlp,topk_jaccard,4647,0.217897692320805
rank_agreement,huber__shallow_mlp,topk_jaccard,4648,0.225940192283195
rank_agreement,huber__shallow_mlp,topk_jaccard,4649,0.219701594541315
rank_agreement,huber__shallow_mlp,topk_jaccard,4650,0.218061993358601
rank_agreement,huber__shallow_mlp,topk_jaccard,4651,0.215107893224928
rank_agreement,huber__shallow_mlp,topk_jaccard,4652,0.227142276575718
rank_agreement,huber__shallow_mlp,topk_jaccard,4653,0.23931794070035
rank_agreement,huber__shallow_mlp,topk_jaccard,4654,0.223671810850642
rank_agreement,huber__shallow_mlp,topk_jaccard,4655,0.206259942444231
rank_agreement,huber__shallow_mlp,topk_jaccard,4656,0.215577229819983
rank_agreement,huber__shallow_mlp,topk_jaccard,4657,0.1913529968029
rank_agreement,huber__shallow_mlp,topk_jaccard,4658,0.218519427832202
rank_agreement,huber__shallow_mlp,topk_jaccard,4659,0.231254808766633
rank_agreement,huber__shallow_mlp,topk_jaccard,4660,0.205041349556784
rank_agreement,huber__shallow_mlp,topk_jaccard,4661,0.210618540996643
rank_agreement,huber__shallow_mlp,topk_jaccard,4662,0.227033146839385
rank_agreement,huber__shallow_mlp,topk_jaccard,4663,0.212904296677834
rank_agreement,huber__shallow_mlp,topk_jaccard,4664,0.210998088935221
rank_agreement,huber__shallow_mlp,topk_jaccard,4665,0.224324731761791
rank_agreement,huber__shallow_mlp,topk_jaccard,4666,0.214080748443643
rank_agreement,huber__shallow_mlp,topk_jaccard,4667,0.22934984622915
rank_agreement,huber__shallow_mlp,topk_jaccard,4668,0.209268444991373
rank_agreement,huber__shallow_mlp,topk_jaccard,4669,0.233344948663073
rank_agreement,huber__shallow_mlp,topk_jaccard,4670,0.232350402515915
rank_agreement,huber__shallow_mlp,topk_jaccard,4671,0.211389592573799
rank_agreement,huber__shallow_mlp,topk_jaccard,4672,0.211638078789794
rank_agreement,huber__shallow_mlp,topk_jaccard,4673,0.208850681778208
rank_agreement,huber__shallow_mlp,topk_jaccard,4674,0.215656532824336
rank_agreement,huber__shallow_mlp,topk_jaccard,4675,0.198240301719268
rank_agreement,huber__shallow_mlp,topk_jaccard,4676,0.234316861793797
rank_agreement,huber__shallow_mlp,topk_jaccard,4677,0.214810107884077
rank_agreement,huber__shallow_mlp,topk_jaccard,4678,0.212368658118057
rank_agreement,huber__shallow_mlp,topk_jaccard,4679,0.239088082968368
rank_agreement,huber__shallow_mlp,topk_jaccard,4680,0.218474944271808
rank_agreement,huber__shallow_mlp,topk_jaccard,4681,0.208369534238403
rank_agreement,huber__shallow_mlp,topk_jaccard,4682,0.216179650378265
rank_agreement,huber__shallow_mlp,topk_jaccard,4683,0.218026768467919
rank_agreement,huber__shallow_mlp,topk_jaccard,4684,0.219934560600974
rank_agreement,huber__shallow_mlp,topk_jaccard,4685,0.219503042649832
rank_agreement,huber__shallow_mlp,topk_jaccard,4686,0.224709682999352
rank_agreement,huber__shallow_mlp,topk_jaccard,4687,0.21592651778209
rank_agreement,huber__shallow_mlp,topk_jaccard,4688,0.231452155319367
rank_agreement,huber__shallow_mlp,topk_jaccard,4689,0.214346354225979
rank_agreement,huber__shallow_mlp,topk_jaccard,4690,0.212237114166511
rank_agreement,huber__shallow_mlp,topk_jaccard,4691,0.249096948873856
rank_agreement,huber__shallow_mlp,topk_jaccard,4692,0.206288208114287
rank_agreement,huber__shallow_mlp,topk_jaccard,4693,0.213848171226748
rank_agreement,huber__shallow_mlp,topk_jaccard,4694,0.191593042724967
rank_agreement,huber__shallow_mlp,topk_jaccard,4695,0.195862501969639
rank_agreement,huber__shallow_mlp,topk_jaccard,4696,0.201765918481061
rank_agreement,huber__shallow_mlp,topk_jaccard,4697,0.225161094550073
rank_agreement,huber__shallow_mlp,topk_jaccard,4698,0.229436896414856
rank_agreement,huber__shallow_mlp,topk_jaccard,4699,0.212302774084571
rank_agreement,huber__shallow_mlp,topk_jaccard,4700,0.226017820319729
rank_agreement,huber__shallow_mlp,topk_jaccard,4701,0.201947793972742
rank_agreement,huber__shallow_mlp,topk_jaccard,4702,0.19732278762694
rank_agreement,huber__shallow_mlp,topk_jaccard,4703,0.216826936175307
rank_agreement,huber__shallow_mlp,topk_jaccard,4704,0.21197390632861
rank_agreement,huber__shallow_mlp,topk_jaccard,4705,0.216070819104942
rank_agreement,huber__shallow_mlp,topk_jaccard,4706,0.227813377041888
rank_agreement,huber__shallow_mlp,topk_jaccard,4707,0.230131121858096
rank_agreement,huber__shallow_mlp,topk_jaccard,4708,0.22821684728399
rank_agreement,huber__shallow_mlp,topk_jaccard,4709,0.201841572848997
rank_agreement,huber__shallow_mlp,topk_jaccard,4710,0.207144272887914
rank_agreement,huber__shallow_mlp,topk_jaccard,4711,0.22311480144831
rank_agreement,huber__shallow_mlp,topk_jaccard,4712,0.226120532808745
rank_agreement,huber__shallow_mlp,topk_jaccard,4713,0.233752820952822
rank_agreement,huber__shallow_mlp,topk_jaccard,4714,0.231235354550908
rank_agreement,huber__shallow_mlp,topk_jaccard,4715,0.21619195767267
rank_agreement,huber__shallow_mlp,topk_jaccard,4716,0.211648518660177
rank_agreement,huber__shallow_mlp,topk_jaccard,4717,0.206285902259315
rank_agreement,huber__shallow_mlp,topk_jaccard,4718,0.212351032246629
rank_agreement,huber__shallow_mlp,topk_jaccard,4719,0.223359183479609
rank_agreement,huber__shallow_mlp,topk_jaccard,4720,0.207540610121226
rank_agreement,huber__shallow_mlp,topk_jaccard,4721,0.199998422074414
rank_agreement,huber__shallow_mlp,topk_jaccard,4722,0.228190597577476
rank_agreement,huber__shallow_mlp,topk_jaccard,4723,0.217080540047454
rank_agreement,huber__shallow_mlp,topk_jaccard,4724,0.224522644340444
rank_agreement,huber__shallow_mlp,topk_jaccard,4725,0.220080094215021
rank_agreement,huber__shallow_mlp,topk_jaccard,4726,0.211162735062481
rank_agreement,huber__shallow_mlp,topk_jaccard,4727,0.20493310224742
rank_agreement,huber__shallow_mlp,topk_jaccard,4728,0.222908204113499
rank_agreement,huber__shallow_mlp,topk_jaccard,4729,0.225015320020842
rank_agreement,huber__shallow_mlp,topk_jaccard,4730,0.222399257398207
rank_agreement,huber__shallow_mlp,topk_jaccard,4731,0.228995509638301
rank_agreement,huber__shallow_mlp,topk_jaccard,4732,0.208698394412302
rank_agreement,huber__shallow_mlp,topk_jaccard,4733,0.205925473646353
rank_agreement,huber__shallow_mlp,topk_jaccard,4734,0.212122324827156
rank_agreement,huber__shallow_mlp,topk_jaccard,4735,0.218927503673456
rank_agreement,huber__shallow_mlp,topk_jaccard,4736,0.226708700476356
rank_agreement,huber__shallow_mlp,topk_jaccard,4737,0.225969412703992
rank_agreement,huber__shallow_mlp,topk_jaccard,4738,0.215861399325736
rank_agreement,huber__shallow_mlp,topk_jaccard,4739,0.213381809266095
rank_agreement,huber__shallow_mlp,topk_jaccard,4740,0.206816403898131
rank_agreement,huber__shallow_mlp,topk_jaccard,4741,0.211190868052967
rank_agreement,huber__shallow_mlp,topk_jaccard,4742,0.218676696185
rank_agreement,huber__shallow_mlp,topk_jaccard,4743,0.229875959791026
rank_agreement,huber__shallow_mlp,topk_jaccard,4744,0.227913784830787
rank_agreement,huber__shallow_mlp,topk_jaccard,4745,0.234694114441484
rank_agreement,huber__shallow_mlp,topk_jaccard,4746,0.239828258964818
rank_agreement,huber__shallow_mlp,topk_jaccard,4747,0.227021282084899
rank_agreement,huber__shallow_mlp,topk_jaccard,4748,0.22858473566923
rank_agreement,huber__shallow_mlp,topk_jaccard,4749,0.259504984865665
rank_agreement,huber__shallow_mlp,topk_jaccard,4750,0.219985753822616
rank_agreement,huber__shallow_mlp,topk_jaccard,4751,0.232150465823278
rank_agreement,huber__shallow_mlp,topk_jaccard,4752,0.215861386635925
rank_agreement,huber__shallow_mlp,topk_jaccard,4753,0.20322106193469
rank_agreement,huber__shallow_mlp,topk_jaccard,4754,0.230121451018504
rank_agreement,huber__shallow_mlp,topk_jaccard,4755,0.216867213189877
rank_agreement,huber__shallow_mlp,topk_jaccard,4756,0.214910580021875
rank_agreement,huber__shallow_mlp,topk_jaccard,4757,0.222429885201617
rank_agreement,huber__shallow_mlp,topk_jaccard,4758,0.215932108909026
rank_agreement,huber__shallow_mlp,topk_jaccard,4759,0.216997025667869
rank_agreement,huber__shallow_mlp,topk_jaccard,4760,0.215491395110243
rank_agreement,huber__shallow_mlp,topk_jaccard,4761,0.21440966770615
rank_agreement,huber__shallow_mlp,topk_jaccard,4762,0.2336304245833
rank_agreement,huber__shallow_mlp,topk_jaccard,4763,0.237372851379617
rank_agreement,huber__shallow_mlp,topk_jaccard,4764,0.225022848132623
rank_agreement,huber__shallow_mlp,topk_jaccard,4765,0.216427104979403
rank_agreement,huber__shallow_mlp,topk_jaccard,4766,0.21498827738664
rank_agreement,huber__shallow_mlp,topk_jaccard,4767,0.229171712654268
rank_agreement,huber__shallow_mlp,topk_jaccard,4768,0.21012233508671
rank_agreement,huber__shallow_mlp,topk_jaccard,4769,0.22537247965109
rank_agreement,huber__shallow_mlp,topk_jaccard,4770,0.224813007336296
rank_agreement,huber__shallow_mlp,topk_jaccard,4771,0.207673003439002
rank_agreement,huber__shallow_mlp,topk_jaccard,4772,0.223806959087074
rank_agreement,huber__shallow_mlp,topk_jaccard,4773,0.216701509030311
rank_agreement,huber__shallow_mlp,topk_jaccard,4774,0.2302625573906
rank_agreement,huber__shallow_mlp,topk_jaccard,4775,0.210678055576121
rank_agreement,huber__shallow_mlp,topk_jaccard,4776,0.203706446529684
rank_agreement,huber__shallow_mlp,topk_jaccard,4777,0.214423650979457
rank_agreement,huber__shallow_mlp,topk_jaccard,4778,0.202735985200541
rank_agreement,huber__shallow_mlp,topk_jaccard,4779,0.221504969166898
rank_agreement,huber__shallow_mlp,topk_jaccard,4780,0.218703531747456
rank_agreement,huber__shallow_mlp,topk_jaccard,4781,0.195175177662922
rank_agreement,huber__shallow_mlp,topk_jaccard,4782,0.235176547007842
rank_agreement,huber__shallow_mlp,topk_jaccard,4783,0.197742259048863
rank_agreement,huber__shallow_mlp,topk_jaccard,4784,0.224066450542595
rank_agreement,huber__shallow_mlp,topk_jaccard,4785,0.20696258290595
rank_agreement,huber__shallow_mlp,topk_jaccard,4786,0.225475181503775
rank_agreement,huber__shallow_mlp,topk_jaccard,4787,0.228477458772386
rank_agreement,huber__shallow_mlp,topk_jaccard,4788,0.210419087965373
rank_agreement,huber__shallow_mlp,topk_jaccard,4789,0.234360792568676
rank_agreement,huber__shallow_mlp,topk_jaccard,4790,0.223959925857229
rank_agreement,huber__shallow_mlp,topk_jaccard,4791,0.220759245982311
rank_agreement,huber__shallow_mlp,topk_jaccard,4792,0.20046790850347
rank_agreement,huber__shallow_mlp,topk_jaccard,4793,0.215339689058655
rank_agreement,huber__shallow_mlp,topk_jaccard,4794,0.206811857178206
rank_agreement,huber__shallow_mlp,topk_jaccard,4795,0.218583037565096
rank_agreement,huber__shallow_mlp,topk_jaccard,4796,0.209684285055892
rank_agreement,huber__shallow_mlp,topk_jaccard,4797,0.218634087147963
rank_agreement,huber__shallow_mlp,topk_jaccard,4798,0.22758717246315
rank_agreement,huber__shallow_mlp,topk_jaccard,4799,0.223637644403473
rank_agreement,huber__shallow_mlp,topk_jaccard,4800,0.208254515989914
rank_agreement,huber__shallow_mlp,topk_jaccard,4801,0.224402066073648
rank_agreement,huber__shallow_mlp,topk_jaccard,4802,0.219926601342592
rank_agreement,huber__shallow_mlp,topk_jaccard,4803,0.221537485075401
rank_agreement,huber__shallow_mlp,topk_jaccard,4804,0.232910337148686
rank_agreement,huber__shallow_mlp,topk_jaccard,4805,0.231933628773317
rank_agreement,huber__shallow_mlp,topk_jaccard,4806,0.246246350906823
rank_agreement,huber__shallow_mlp,topk_jaccard,4807,0.230951705695788
rank_agreement,huber__shallow_mlp,topk_jaccard,4808,0.208816526820124
rank_agreement,huber__shallow_mlp,topk_jaccard,4809,0.207050507755996
rank_agreement,huber__shallow_mlp,topk_jaccard,4810,0.218767560482187
rank_agreement,huber__shallow_mlp,topk_jaccard,4811,0.226653283069659
rank_agreement,huber__shallow_mlp,topk_jaccard,4812,0.202385024629912
rank_agreement,huber__shallow_mlp,topk_jaccard,4813,0.197500122739155
rank_agreement,huber__shallow_mlp,topk_jaccard,4814,0.217462433235926
rank_agreement,huber__shallow_mlp,topk_jaccard,4815,0.202464897137966
rank_agreement,huber__shallow_mlp,topk_jaccard,4816,0.236366169334084
rank_agreement,huber__shallow_mlp,topk_jaccard,4817,0.201112635229946
rank_agreement,huber__shallow_mlp,topk_jaccard,4818,0.20635249604662
rank_agreement,huber__shallow_mlp,topk_jaccard,4819,0.212044118497735
rank_agreement,huber__shallow_mlp,topk_jaccard,4820,0.22424601447759
rank_agreement,huber__shallow_mlp,topk_jaccard,4821,0.220697094734983
rank_agreement,huber__shallow_mlp,topk_jaccard,4822,0.225102616460791
rank_agreement,huber__shallow_mlp,topk_jaccard,4823,0.209222609377438
rank_agreement,huber__shallow_mlp,topk_jaccard,4824,0.212097757806861
rank_agreement,huber__shallow_mlp,topk_jaccard,4825,0.234399319871378
rank_agreement,huber__shallow_mlp,topk_jaccard,4826,0.226874101030926
rank_agreement,huber__shallow_mlp,topk_jaccard,4827,0.225364911888706
rank_agreement,huber__shallow_mlp,topk_jaccard,4828,0.224097393375085
rank_agreement,huber__shallow_mlp,topk_jaccard,4829,0.228189259487881
rank_agreement,huber__shallow_mlp,topk_jaccard,4830,0.228007596112339
rank_agreement,huber__shallow_mlp,topk_jaccard,4831,0.232759769472337
rank_agreement,huber__shallow_mlp,topk_jaccard,4832,0.201351270181841
rank_agreement,huber__shallow_mlp,topk_jaccard,4833,0.222557556428308
rank_agreement,huber__shallow_mlp,topk_jaccard,4834,0.23336482435367
rank_agreement,huber__shallow_mlp,topk_jaccard,4835,0.202900873641273
rank_agreement,huber__shallow_mlp,topk_jaccard,4836,0.227368663848587
rank_agreement,huber__shallow_mlp,topk_jaccard,4837,0.225467752996569
rank_agreement,huber__shallow_mlp,topk_jaccard,4838,0.216017617933741
rank_agreement,huber__shallow_mlp,topk_jaccard,4839,0.214362615743818
rank_agreement,huber__shallow_mlp,topk_jaccard,4840,0.230300792338524
rank_agreement,huber__shallow_mlp,topk_jaccard,4841,0.197932673710813
rank_agreement,huber__shallow_mlp,topk_jaccard,4842,0.214415396533229
rank_agreement,huber__shallow_mlp,topk_jaccard,4843,0.209298974419385
rank_agreement,huber__shallow_mlp,topk_jaccard,4844,0.197369386473514
rank_agreement,huber__shallow_mlp,topk_jaccard,4845,0.223639639848965
rank_agreement,huber__shallow_mlp,topk_jaccard,4846,0.227211488488387
rank_agreement,huber__shallow_mlp,topk_jaccard,4847,0.21314254167707
rank_agreement,huber__shallow_mlp,topk_jaccard,4848,0.209800719038045
rank_agreement,huber__shallow_mlp,topk_jaccard,4849,0.241408995951755
rank_agreement,huber__shallow_mlp,topk_jaccard,4850,0.215287036089618
rank_agreement,huber__shallow_mlp,topk_jaccard,4851,0.228299859859051
rank_agreement,huber__shallow_mlp,topk_jaccard,4852,0.206333400441175
rank_agreement,huber__shallow_mlp,topk_jaccard,4853,0.218469417769493
rank_agreement,huber__shallow_mlp,topk_jaccard,4854,0.215289804749741
rank_agreement,huber__shallow_mlp,topk_jaccard,4855,0.225891189944353
rank_agreement,huber__shallow_mlp,topk_jaccard,4856,0.222238608453593
rank_agreement,huber__shallow_mlp,topk_jaccard,4857,0.220226880185498
rank_agreement,huber__shallow_mlp,topk_jaccard,4858,0.222853318298912
rank_agreement,huber__shallow_mlp,topk_jaccard,4859,0.233197225585592
rank_agreement,huber__shallow_mlp,topk_jaccard,4860,0.220672432700715
rank_agreement,huber__shallow_mlp,topk_jaccard,4861,0.200197579709309
rank_agreement,huber__shallow_mlp,topk_jaccard,4862,0.198239677426486
rank_agreement,huber__shallow_mlp,topk_jaccard,4863,0.228672865893071
rank_agreement,huber__shallow_mlp,topk_jaccard,4864,0.228437389427551
rank_agreement,huber__shallow_mlp,topk_jaccard,4865,0.227712800914029
rank_agreement,huber__shallow_mlp,topk_jaccard,4866,0.209276127556388
rank_agreement,huber__shallow_mlp,topk_jaccard,4867,0.221387215462064
rank_agreement,huber__shallow_mlp,topk_jaccard,4868,0.235310254686453
rank_agreement,huber__shallow_mlp,topk_jaccard,4869,0.221085759971685
rank_agreement,huber__shallow_mlp,topk_jaccard,4870,0.213052694383095
rank_agreement,huber__shallow_mlp,topk_jaccard,4871,0.219666211675327
rank_agreement,huber__shallow_mlp,topk_jaccard,4872,0.232354710946538
rank_agreement,huber__shallow_mlp,topk_jaccard,4873,0.242599974253547
rank_agreement,huber__shallow_mlp,topk_jaccard,4874,0.213606140481386
rank_agreement,huber__shallow_mlp,topk_jaccard,4875,0.209860827352632
rank_agreement,huber__shallow_mlp,topk_jaccard,4876,0.217498442919267
rank_agreement,huber__shallow_mlp,topk_jaccard,4877,0.24294782765513
rank_agreement,huber__shallow_mlp,topk_jaccard,4878,0.203994683913959
rank_agreement,huber__shallow_mlp,topk_jaccard,4879,0.22128611816015
rank_agreement,huber__shallow_mlp,topk_jaccard,4880,0.217291778648116
rank_agreement,huber__shallow_mlp,topk_jaccard,4881,0.229790108759688
rank_agreement,huber__shallow_mlp,topk_jaccard,4882,0.194183936505417
rank_agreement,huber__shallow_mlp,topk_jaccard,4883,0.226601892847327
rank_agreement,huber__shallow_mlp,topk_jaccard,4884,0.219511766109049
rank_agreement,huber__shallow_mlp,topk_jaccard,4885,0.212013551755938
rank_agreement,huber__shallow_mlp,topk_jaccard,4886,0.22064222376384
rank_agreement,huber__shallow_mlp,topk_jaccard,4887,0.212791393444493
rank_agreement,huber__shallow_mlp,topk_jaccard,4888,0.214015933681046
rank_agreement,huber__shallow_mlp,topk_jaccard,4889,0.220142310803812
rank_agreement,huber__shallow_mlp,topk_jaccard,4890,0.213032444471064
rank_agreement,huber__shallow_mlp,topk_jaccard,4891,0.215546271790046
rank_agreement,huber__shallow_mlp,topk_jaccard,4892,0.229434776595643
rank_agreement,huber__shallow_mlp,topk_jaccard,4893,0.231408214565359
rank_agreement,huber__shallow_mlp,topk_jaccard,4894,0.207035981157754
rank_agreement,huber__shallow_mlp,topk_jaccard,4895,0.196612482082385
rank_agreement,huber__shallow_mlp,topk_jaccard,4896,0.219902132358678
rank_agreement,huber__shallow_mlp,topk_jaccard,4897,0.209902581071161
rank_agreement,huber__shallow_mlp,topk_jaccard,4898,0.235264260588289
rank_agreement,huber__shallow_mlp,topk_jaccard,4899,0.232916146282146
rank_agreement,huber__shallow_mlp,topk_jaccard,4900,0.202105645176741
rank_agreement,huber__shallow_mlp,topk_jaccard,4901,0.215785212788171
rank_agreement,huber__shallow_mlp,topk_jaccard,4902,0.22563267696614
rank_agreement,huber__shallow_mlp,topk_jaccard,4903,0.238078993367165
rank_agreement,huber__shallow_mlp,topk_jaccard,4904,0.22409240643494
rank_agreement,huber__shallow_mlp,topk_jaccard,4905,0.199114644112746
rank_agreement,huber__shallow_mlp,topk_jaccard,4906,0.216674765249675
rank_agreement,huber__shallow_mlp,topk_jaccard,4907,0.216419401015257
rank_agreement,huber__shallow_mlp,topk_jaccard,4908,0.233210153037552
rank_agreement,huber__shallow_mlp,topk_jaccard,4909,0.205287346099829
rank_agreement,huber__shallow_mlp,topk_jaccard,4910,0.229603979963411
rank_agreement,huber__shallow_mlp,topk_jaccard,4911,0.226560894028662
rank_agreement,huber__shallow_mlp,topk_jaccard,4912,0.216974529375949
rank_agreement,huber__shallow_mlp,topk_jaccard,4913,0.217901817908653
rank_agreement,huber__shallow_mlp,topk_jaccard,4914,0.218631373521756
rank_agreement,huber__shallow_mlp,topk_jaccard,4915,0.222913728727486
rank_agreement,huber__shallow_mlp,topk_jaccard,4916,0.223673946290024
rank_agreement,huber__shallow_mlp,topk_jaccard,4917,0.228251322657671
rank_agreement,huber__shallow_mlp,topk_jaccard,4918,0.215852501517652
rank_agreement,huber__shallow_mlp,topk_jaccard,4919,0.227119019795651
rank_agreement,huber__shallow_mlp,topk_jaccard,4920,0.214185458388256
rank_agreement,huber__shallow_mlp,topk_jaccard,4921,0.209389327087654
rank_agreement,huber__shallow_mlp,topk_jaccard,4922,0.22001457488031
rank_agreement,huber__shallow_mlp,topk_jaccard,4923,0.215801576852335
rank_agreement,huber__shallow_mlp,topk_jaccard,4924,0.211797974957047
rank_agreement,huber__shallow_mlp,topk_jaccard,4925,0.212144673053451
rank_agreement,huber__shallow_mlp,topk_jaccard,4926,0.233991083505026
rank_agreement,huber__shallow_mlp,topk_jaccard,4927,0.209193606884821
rank_agreement,huber__shallow_mlp,topk_jaccard,4928,0.202095132205678
rank_agreement,huber__shallow_mlp,topk_jaccard,4929,0.205802313198321
rank_agreement,huber__shallow_mlp,topk_jaccard,4930,0.22543073457316
rank_agreement,huber__shallow_mlp,topk_jaccard,4931,0.220186572705428
rank_agreement,huber__shallow_mlp,topk_jaccard,4932,0.218319059027997
rank_agreement,huber__shallow_mlp,topk_jaccard,4933,0.215981249542282
rank_agreement,huber__shallow_mlp,topk_jaccard,4934,0.195534252189881
rank_agreement,huber__shallow_mlp,topk_jaccard,4935,0.205853452728595
rank_agreement,huber__shallow_mlp,topk_jaccard,4936,0.21493550684276
rank_agreement,huber__shallow_mlp,topk_jaccard,4937,0.239090204344565
rank_agreement,huber__shallow_mlp,topk_jaccard,4938,0.210006549453663
rank_agreement,huber__shallow_mlp,topk_jaccard,4939,0.207336133564443
rank_agreement,huber__shallow_mlp,topk_jaccard,4940,0.218680751608617
rank_agreement,huber__shallow_mlp,topk_jaccard,4941,0.222437782904571
rank_agreement,huber__shallow_mlp,topk_jaccard,4942,0.195723992041048
rank_agreement,huber__shallow_mlp,topk_jaccard,4943,0.205597664470122
rank_agreement,huber__shallow_mlp,topk_jaccard,4944,0.226404218586303
rank_agreement,huber__shallow_mlp,topk_jaccard,4945,0.221527957841627
