specimen_key,dataset_id,specimen_id,capture_group_id,split,target_present_in_bank,feature_source,surface_source_sha256,surface_render_sha256,cscan_file_sha256,cscan_array_sha256,shard_path,shard_index,shard_sha256
cgtnjyggtm:q24-49,cgtnjyggtm,q24-49,cg_be3b8fef53d315d4,TRAIN,True,ENCODED_V3,df2ef39e079d31b6e3b25682b9759ddaea0e764c5559327fbde7ff7f3dba54cd,3b329200cea166ce7f123be872233c1819024be9a06b684d44e48c87fb7e2691,3db90c9f51d95c34820d9233395cf58473fde477367f3b30363efa565a6dc400,2d1063437003929df260fffe5749142393c4cd77a37687a1a04072b8929191f7,results/cai_agent_v3/new_protocol/feature_bank_cgtnjyggtm.npz,42,ed3b34419ea8b9f0469230caf39c38b1de7b7b881266adc6e2481d6aa8c5fb3a
cgtnjyggtm:q24-5,cgtnjyggtm,q24-5,cg_da21dc6f10d1d990,TRAIN,True,ENCODED_V3,3d3121674475634415cade47f53b5e5e3f565d5b5f083d452f94579fccfefac0,68ef06453545ee4b586e1b48d3281d7b34431b9278397a5188e03c1f4282f6a3,f137e82b1552dd614a6cd94af5d7d4ea3cdded58107a730c12f471495b0556ad,9b2a7fc243efddb03bbf4f359e4b5e9a90f9ab7d88d3a94975d062536cb61016,results/cai_agent_v3/new_protocol/feature_bank_cgtnjyggtm.npz,43,ed3b34419ea8b9f0469230caf39c38b1de7b7b881266adc6e2481d6aa8c5fb3a
cgtnjyggtm:q24-50,cgtnjyggtm,q24-50,cg_4a5dcff4719c1cd6,TEST,False,ENCODED_V3,bd766dbf12e804a9e5f995e31534529aae455b7f5e99eb584696343ff87f2b17,d3d6168f1c3ec45d65215200f0d723778c6be6993d77c7c9b13507a11e69126b,7186613586d221bcb3c009e0559d2dea5c95deabd1c87fd33ad69b7228e4550c,cc51df74bea247f17f36a35bca4292f666e0923d73d0c8a0605c0d5d0c1733af,results/cai_agent_v3/new_protocol/feature_bank_cgtnjyggtm.npz,44,ed3b34419ea8b9f0469230caf39c38b1de7b7b881266adc6e2481d6aa8c5fb3a
cgtnjyggtm:q24-6,cgtnjyggtm,q24-6,cg_344fc945dcb88757,VALID,True,ENCODED_V3,2fc77c77f50026053edefb416c8f7ce1e0f5359efb2563805bdb7ad04d4f709c,5cbf5707c9c072541ab3273a7c637fe8dd87164d8996e04b069230dc90e4d33e,33621f71b2ecf995ae7d5d95367bcf3330a78618d7226db030b9e030f9f51e9f,4b577b103e899a3a18cefda5fc3250f4fe4922a0a93e4387cae345aaf2dc9fc4,results/cai_agent_v3/new_protocol/feature_bank_cgtnjyggtm.npz,45,ed3b34419ea8b9f0469230caf39c38b1de7b7b881266adc6e2481d6aa8c5fb3a
cgtnjyggtm:q24-7,cgtnjyggtm,q24-7,cg_f9918011ab7eff31,TRAIN,True,ENCODED_V3,6ec3c0505d1799ab4355b36dff3a0b5642b1120763add2ec35d9b1b775482089,45b50559d7fccc76c6589e9d6bc7a081da3b4d3ad004b0a714de5f8a296c7367,2a6738e12bfaa3ea27acf47d8efc41813771142711c14d6ea60c96e875ab94bc,304774f4f62a0febcc027e2b6f3035820ed66dc1c65a4fc0b1397581d51f195a,results/cai_agent_v3/new_protocol/feature_bank_cgtnjyggtm.npz,46,ed3b34419ea8b9f0469230caf39c38b1de7b7b881266adc6e2481d6aa8c5fb3a
cgtnjyggtm:q24-8,cgtnjyggtm,q24-8,cg_8f0a2752732889f6,TRAIN,True,REUSED_V2,6f9ae8718a5dc38a50245f2f376afc6608e3ac652cfe20eef13adfb7d37a1270,9e1a7b8e2767832c9cabe8f83f566588e4a5bcf46107c3a259849ac1f9768e0d,54cccad86e57fcda126bb3f2fe6e7cd81dc67f22218454d743aaee2474e8e57a,d9c77717aaee1d991dcb9c37f43caaba6113e87f38ea3ac2d7770922732c7510,results/cai_agent_v3/new_protocol/feature_bank_cgtnjyggtm.npz,47,ed3b34419ea8b9f0469230caf39c38b1de7b7b881266adc6e2481d6aa8c5fb3a
cgtnjyggtm:q24-9,cgtnjyggtm,q24-9,cg_2cc9cac1c5baaf14,VALID,True,ENCODED_V3,58a3c70e4e2c47663ceb113eaee1709396ff77e157816b944f5240f26a727bb4,d6d03eaab4f6d77342f9c101bd3b325858a3dca422b979cea272bd2b8ee2b268,0c6370c485be65a51ed887d754714b341dfca7f0fce3281383a4729c4b2ce01f,577e4ca9b7eeedaebd74c0e43f89ae8ab03f642ad2aee671ecfff87f94ec94a8,results/cai_agent_v3/new_protocol/feature_bank_cgtnjyggtm.npz,48,ed3b34419ea8b9f0469230caf39c38b1de7b7b881266adc6e2481d6aa8c5fb3a
w68dtmpfyf:q16-1,w68dtmpfyf,q16-1,cg_fb02413e59ce6155,TRAIN,True,ENCODED_V3,67f396c4fc96ec7902186cab68cd9d0c24c96a1cead5ce7ac597ca5f2484078a,551f2fde2b6b00d465e133316b2e87140d636498eccd8cbce233ddf271e6210f,4d313ddf25ee7d156b42811c79d08cf6b7aebb5b2e54de2c2d077e0e93523bbc,080fbf013f83f1ffca1506a13624937a8d372b68e716cf461ac6dafa8779a78b,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,0,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-10,w68dtmpfyf,q16-10,cg_c2c7ddd46655ba56,TRAIN,True,ENCODED_V3,892e78ea24abe0f887f9f7de57c1b3d51019945a4f4eeded97801bc95b5bc5f0,52e6594020082f905ee192fa1e5e1a4740514ddc5347f424e6530329cd306994,1f11b5275774f20a3cc4fdf646e01d1e1d48d8702d51befef9afe3d36dcdaf87,87901580a9484f2a92611fbf7af2803aad7bff6e31d87fd367c486053613308b,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,1,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-11,w68dtmpfyf,q16-11,cg_6f2222eb2dc4bdd5,TEST,False,ENCODED_V3,3d5142cb2fdf678c1b3e2b815ed36877dba8ccb6dfb8c5d8449b65f73e6490a4,a4dc3b1f6e12d069cb455a766c204f9562e4e301e47485d0b7ae9bf493e859a0,85245d7522f4af0ba94dcc3ab92082576e79ffe2780b602fdfdc88619b2d4526,1173d0440076faf79f532fee0532efcc4b2fb9d7c4fd372855a5e0ec0cf90f83,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,2,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-12,w68dtmpfyf,q16-12,cg_8e2db126e74b8a90,TRAIN,True,REUSED_V2,d63329e76fd0b4df534ac68a5aaefc4bdb0fb61b5a23d170f5385235ba0a2dbb,f1977c474dd08970295906c8dcd981061cc69b2a73041178f64c29e123ba1a7e,b98d5e0a5eee421669a6924e30940a7e92407b2a6c102ce0199d2f8a9bd8d426,0cb84467adb2f9ab5f0adfeb6d8e664bf1344dddab2018e9226818f9a32ccc98,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,3,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-13,w68dtmpfyf,q16-13,cg_c43bd35a9605eabd,TEST,False,ENCODED_V3,c16a28f195a4b043292915e06882e545228f9d314edd57beae7e939787f47e3d,991cb4f1c1be30ca747b7bb751f2eb9415f827de57c046015f145cfed2775bf1,3b0935b08f7fe85d600aa20ce08ae7b8a47664e7b956139b3a918a0e814548f1,243205da2626c904cd3bde8e7f874858186138040fdd40077b2572e9fbd1f06a,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,4,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-14,w68dtmpfyf,q16-14,cg_73ef27ab04a735de,VALID,True,ENCODED_V3,02cd4231d7be32ed76c98413bcba9c131e04cece04ac396bb4726597cec9dc97,a0e03751502e01ff311e5369409f729304bb2a662c03b6c01759a599f0aaf60e,66ce1337c8081cf89c1124186a62febbc902ee337bbd476e7c27750135e82483,70fef171876d8cb1c8f2df9ab3d0ad3fe1d6702a2012bf5ad0d07e0ed7e0bf20,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,5,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-15,w68dtmpfyf,q16-15,cg_ede3ed06d2ade72f,TEST,False,ENCODED_V3,7498585a5ac101b5eb554235347e34db9ed6d736360511e76f6d2da8ecab35ff,8bdf1dd35ac5529a45ecbae1dcdbefff14f62389b89f19464c1177d30a22648f,a8be252461882d620ca7d7464a3dfc6e3ae72e8f2ac343f824b841125b8799ae,c124b5d852de7bd0dc7661b0d6a42cf60e7ea5fefe05fa413cce19446956268e,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,6,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-16,w68dtmpfyf,q16-16,cg_a9d5feb41d10160a,TRAIN,True,ENCODED_V3,4e2f696ab0b16a335d42712c4ab57bf0d25122938c14fa7643e199b6563a3af8,d3d529fbf38244305a5ba2b11a95f6060b39a32489789e1342354f52eada9917,fa0461c62287126d5c3effe4c21403b0ebcd13d568ae2bdbf8d22c159e5d30b5,b278c21e142a9f055ac3855444aaafb31226bbe012da9119cd7d1fe55f218ce4,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,7,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-17,w68dtmpfyf,q16-17,cg_ea926073d033193e,TRAIN,True,ENCODED_V3,bb54f28526f49f77855739805c2c083bc37604f6bc5e1c6a6f9be56250a33cd6,9083eced5d6d8946270a9b3c8207b88319ef06d276437518220a283abfa99fcb,ce71ffa29a4fe161b7786033e21ae247445063b529c377ffb501877d580bbb55,887b15c0e7a8c72363d176b6c361b790c8a6439aa9bc5e7c9e0176bf080190d2,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,8,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-18,w68dtmpfyf,q16-18,cg_cbeef69360e157fa,TEST,False,ENCODED_V3,935efb664f2217f2becb42c581ea8ba0158cb2e573dfe14ce02ad22c4bae0679,b6fea74fa9d794a2c15ffbeca5a818eb09cbcb0e581c235d28a7892dcd39bb37,012712bfb8b4f61686a347f85f8f2128cc980a4213525518a739ebde727610cb,837cbcf66ca38393f4c38523982a9248c79757222472d8cfd905f8b9d799c5bb,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,9,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-19,w68dtmpfyf,q16-19,cg_09f55d59cd17f987,TRAIN,True,ENCODED_V3,854f5f5f2f0040701d7aa61844a34e2c85d52764be6f5d73d1bc631a70b41522,327fd6dfbb9d3c6428136ab28c89ad74752fa546fbe473369ef8fe430a462978,e0a3fcc0182080a0024860e1fc5c2e07b1dd643f2c501983a816d01c2a6bc90d,7c1750e7106d7a8a0d1b50520a814d80ef01c063bd86adb338e26e4baee636cd,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,10,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-2,w68dtmpfyf,q16-2,cg_ff2d01cab2de3ddc,VALID,True,ENCODED_V3,489ed0a98222414db39abefd1d57737bf983a70c583241cdaa4b13ab4f318079,f281e60f7321cfa144bf713f3330d9bec6417d015043b3afd459bf6adf8201ab,545f7ec77650e7600917ba62b8756945c92d06e0601b48086ba0aa2e1c76f98c,a7e2cf96a15f56cf1712665c175b3753fed1aadd4d36ac80bbea3c49a1922bde,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,11,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-20,w68dtmpfyf,q16-20,cg_a1b1130097acb8c4,TRAIN,True,ENCODED_V3,d09e6835397fc3415580f278b72d7abed9a9e23423c3d4244b4ab84e1521d6c5,25da0553818fcb4d2c2ec60a1d3d1ea7640ae417b5d0cf1ed9aee23ae01c9b58,246e67ee3296460b30d842d83a10251dd0d1b4a5a12ea3397ce39c9c692b4926,45f9ec77dd58c4fe13e71b783d87f613184b48db77abba6f7e8dfa276ff59c1d,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,12,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-21,w68dtmpfyf,q16-21,cg_d77344d187a3267b,TRAIN,True,REUSED_V2,fb67d1b215bb3898c61013404234e06e838064a457b7aee29553175b9abd5e91,55ccd8098390876ea7b4eb2bf15b312ca3f22aeb028cd6babe90d7b000f06648,5c956b6a9137aa39d82d11791718c22ecabff5d76b0ac3ab3792cb9d31380de6,f964e982fe013bf0ef54d2e7c1523c491f21d6d379e7b597aa08d115a1b958f7,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,13,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-22,w68dtmpfyf,q16-22,cg_f845bc31bfb448b3,TRAIN,True,REUSED_V2,313157e3c867e292e95605aac19740a02e29efe28f4d3610f3eb68a2745341c3,616f451551362180fd59cb6e7fa30cc814d96d6ffa024e395fbf65b0b61e8f89,3df90b070aec083cfed49564d6a99c4dd2d19fe10c0935abc1530a7f7353f2e1,f8329ddf71a2a602109bb1def751691449b613715451cd86a1935574adffec30,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,14,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-23,w68dtmpfyf,q16-23,cg_bed783d957d292db,TRAIN,True,REUSED_V2,13529e168e1a984c148bb834d77a6881f616d3ea5b6de70259d7f606743494c4,b2b6078c7ad2e0a9c730e9da254edd650caa6a6b7ce8bcabcd47343c39b45af4,54280b5fa0746ea5745c159f4cf25b457037f40a92580c89cf81eec3db4838ab,be42c2ed587d053ef51e0c339c595cec7703dd7bd51db3873859199834772f64,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,15,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-24,w68dtmpfyf,q16-24,cg_191d78c680a8349d,TEST,False,REUSED_V2,e13dfed80e43b8f693d93f9cc577868a603d60ad414e4e5b8c245decf86f69bf,4d54599c131b7ce304b020c4c4d1ac7c309e53d55f50d1e9d8d475f0e706684b,be215c3064003df36b6d6362f9598df9a8f9ddd37bcb98f5bd54e68889dedb32,0fdf5c986eeddd358550bf9c91d22ac3e68e9552f496e12557799588c2a2c5b9,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,16,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-25,w68dtmpfyf,q16-25,cg_a9543db699c1695c,TEST,False,ENCODED_V3,697d517c7d258cbf29c6fd5c3ea43b280b0f3d6d19cb542dd056b3d623421652,2c2a4608e96d284c0beb27c90d06092da2eb4fdf26101440c3ed10583ad36c56,b90cd5288cefcf9e9b4a3e23e2cbd9ce5c0ec34bdfb4d9ad7b3d589e13b42897,b376e7343081fc72986757679e9b8f68ca7aac84c07c2db20c6e35833ffab74a,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,17,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-26,w68dtmpfyf,q16-26,cg_44520703869fedb6,TRAIN,True,ENCODED_V3,8db32f6cbe12c968bc73e4bc83fcd4093e2f5ef61b264a4348c337b30cca1b29,020afddc54c1f65322894150fa7981c11f32d2f0be2255d2ef276cd0d8058071,2049fad0b92ac0cc87bf990bf967e9ed3c93810b5d476fb8b0cc36b3395a9b0c,3728b93ec4c08cca64f6b8943af07201780087630a2029956c577a6268cb49e0,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,18,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-27,w68dtmpfyf,q16-27,cg_571056aab3ab6ab7,TRAIN,True,ENCODED_V3,ab368397d8718fb064c6d47a73727bc33807728c7e8c618837381ec1c0bbe88d,a1372c20c5887daedb5804db01ef4c36a3bbb053427e862c7ad0234e46d116e1,5dcb5dfedd498e7c401b7422612916c9557a09692c4d3424c5b83d5c81547903,c2e8ff74247887c03f473c766cbd8b0609a1dc3849817d2223bf31325a12b8a1,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,19,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-28,w68dtmpfyf,q16-28,cg_9a47b6fd1b35c788,TEST,False,ENCODED_V3,bf2c906d9b6e1987ffbd3423b32c7d9c84e6f4a845061bb712fbeae8896e9f9e,074ba05386832c78c79dd75434e6d9362917922e509b4acc66a851bac9b9b18b,82dfd10222c01151611b865547dfdc0f19dccf6639ed7073aa637d9c7b9bed02,d37c2c8689610b986828b274efada0a9b63d1d1a31faa0928e64b4e210db0e5f,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,20,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-29,w68dtmpfyf,q16-29,cg_94a031a5fc453cba,VALID,True,ENCODED_V3,b0d65ad1e8f61ac7d95e6e0d38d26ed31e5552866f9dca70b478be7e133d4008,e03d1e800bd0d8aa219541870ba8121090d0d050de12641abe00516de8de86d0,4d49fb7db9fc20d7645d297568774df3178c060bb991275f42b0a92cee1d5064,819dbf119a62ee1d6e6807c62157f792917033eb9798228564d86e28adc0aee6,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,21,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-3,w68dtmpfyf,q16-3,cg_3361913654df8b27,VALID,True,REUSED_V2,e213240f4c80a0e754da56679b739c74fe8b5a0459c96d634364dfe56754a285,06c361905a3b41386efa3c56587ea98493d8183dcd02dede267a01fb94a64ab7,d8bce00b811b8a9c284ce88f989689032ebf98a72841c8943af5a57f085fd0e8,85c3f0e7f47e6549c8c1f09213e37af6fe2410be3019015b60c2b6b0a68aae5c,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,22,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-30,w68dtmpfyf,q16-30,cg_bee5ab8a92b4af70,TRAIN,True,ENCODED_V3,601d4a58245ef376a4f64f1bd7a7880de4808098cdc3dc18fbd6b5ef1689e587,5ae474172fc46903c09523e6f939a17c0bd31dbddbca22705a260fb0818287f0,d806496ac261907b606f5c8656a344734f09a4b287ad4dd17d529a1ab9b6aad6,6bb50fd28bedc44bdbc05b29bd679cba20435ed043d5a5d98f44171706fdfe45,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,23,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-31,w68dtmpfyf,q16-31,cg_9c54f63456cd338f,TRAIN,True,REUSED_V2,540578d3fcbb549dbf7196774c8ef77e4232bf202e5573b802bfe3997e1b730a,72c689b57348940f6904ac05b9ced799c2b8e4fab4a589646c21c84be5b5db69,a3b6dd996ef5a19d518674f9dfd51f17569981e7ba41609dbbc7cf54cdac7a33,31ba3f5cd587769334909b98b81b0383bd0e5d75dcd6f2344f98cf09c4e10972,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,24,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-32,w68dtmpfyf,q16-32,cg_09796b91b91be056,TRAIN,True,REUSED_V2,7e07815fa55fa7ef68422058296a5818a9155c2078064b83ac6993aae4defa20,3a723d565917af443b10ea3fbb3a57bb489351bb85e200ed11e21bf64972f685,250e0fa0b709c8c0cf4b36ddd70dc06ffc9b8b2eba61881af35ec63de030f4bd,2fcc808018c149a05dd0719bc792e9a6e45a946dc4382178203bd1cbe24e3143,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,25,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-33,w68dtmpfyf,q16-33,cg_a37eab4f5b7beb12,VALID,True,ENCODED_V3,66a94cda6035072fd39ed725694e6afeb837831e4b91c82858d60c17a0b53dc2,219ec8e29b2a86eea00c421b55f9a8495ffc5ab2641ac0d404c1898f789a924f,ddc396913548d129465a20a777e5c884e6ab09c4304cf19765152a4f160e171d,c525f76e36ee71859a8981b85949fd8a8117ffb8218d461df1e22ccf6bb1d718,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,26,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-34,w68dtmpfyf,q16-34,cg_e0934f3f68a405b2,TRAIN,True,ENCODED_V3,f0ec1fb07df866812670a6b119c47e4bafe07b47d84e6f1fc3048c31070efab7,63b7662781e4b1521b199de8a91518f090159825c38b801fb5765ccc87c3242f,c7e02b0f79144cffbc8c6cb75a1fb5f51c0efb37fedebb390af4dd545ea7be1c,7870c1db26f4070e14d037b4312a2d04cc6a62ff7b65af83ac9e15bf6d792b6f,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,27,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-35,w68dtmpfyf,q16-35,cg_a71ba584dc3f4edb,TRAIN,True,ENCODED_V3,9cece85ba679071dfb215e8543b13c6ac02d5851abc482cfa5815ed726321325,dfbdcbf0f9b1c57ff8086cb47f2fc2424ab9c084bb7515755847b4fe1d3021a2,b549a6bc288be7d5e4287c25c4405d83a744339a3c3be3e0f3f1adb607983f4a,9480513cb544371338e3d66a369360951a90302efe8bc350400d0af29c677d78,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,28,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-36,w68dtmpfyf,q16-36,cg_74361971d6b32cf7,TRAIN,True,REUSED_V2,016a9dc508469d9853e477ad9a3f4aaba923855a2d837059642cf782bb585c34,0695ba2ce0f62cccf011bd93c1cc9d3408f88115464b411d14975a18bb8565a0,0b4ae9236eed4c06f3e43132150dc0c1b4811df851d6933554d3e9f29d0d9e6d,33151636d75cfd12dd589f7e3d7171e0eb28d43119bb2ffde1acb4b267025de5,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,29,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-37,w68dtmpfyf,q16-37,cg_3fb8cff46ea6c70d,TRAIN,True,ENCODED_V3,8bcd481c1f9a5cf04d32318ea7350dfd1a1c3cecb89e00ec88e9cc40e8a7a4bf,da27583c23ded1c490e5e44d06c573db591362b842675791f42e37c03cf64fc7,1ec1f6d101632fc4ec948f50b844c1b2cc5c7f2ecf451b8b03bc4d9f8742f9e9,1cb3e4367e124ca3809be8b216684f0005a57441878a345ed2514a654eecd2d3,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,30,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-38,w68dtmpfyf,q16-38,cg_a052ba6f5200ee4f,VALID,True,ENCODED_V3,7423e168ba0ff693438c1835bdd68009c027fe7ab594362fcbdd5dcb07211ce5,f9db4e0d08d960a253c8eb4bc44d0045929a53ae6cf410e372d42427fd52d946,c07fdfa825807f0a96f26b46126796641b371e7077d3bb476a6c6e249e53b6cf,76a7ea64a3ee43fe7e3687f4640bfd768afc6ad60b5d0cd8e9395c786f19d7a6,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,31,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-39,w68dtmpfyf,q16-39,cg_2704358c670e7e0e,TEST,False,ENCODED_V3,f57e8b913b28c17772e74533faa1341470202f270a1c83629d0e8bcb3940465d,c12fa8f06cf3145747dd505ee26b490011a783a537d8f5462d65b3ef67bcc8da,702c21b0d6555a94fac1a73e3a3c93a21f9b702ca5197cb665e0d3cf6c9584ee,0c689aec83033b55b904bfa9dc1d083145662841b0006c35b7f7d14cf6a55dff,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,32,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-4,w68dtmpfyf,q16-4,cg_47020ca01ed73676,TEST,False,ENCODED_V3,391ba24eac629826b6c198611a1e30c1f4899e22e3f7e187e5371bc6de758f12,12364d7cb7e21d0abef2c47f06c6fff4c30a4361d52db44e1edf2460f4e0a070,20b2a0c355cc62177e2c18da13c3ca65f22c5bc8e6e93a29ed96f0dd924031e4,8c1f54f18f09362ab8f6e6750eb02028c8d0ac81b1253345bd76cfb3b334bf9a,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,33,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-40,w68dtmpfyf,q16-40,cg_66341cccfb649c4a,TRAIN,True,ENCODED_V3,4429524f539a549e90d77d67b9c35510cb2ece0d17e644a490ad3e1f74a040c8,dcb42b1a9de08a732629a83427879cf88ef798f5f066514be25009f004ccf1a7,ef9deba8d798bb1c76fe9de4da64c1d5e299f24f619130ff1ae113fd3f2cdb3f,6d993532327e9eaef750371f37ad930fb88253906269843707c4350b66ef8e9a,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,34,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-41,w68dtmpfyf,q16-41,cg_cd27206d68daeed1,TRAIN,True,ENCODED_V3,efa84fbc4caba29afa6825460b7a6f90907a90a605d59935d464497156a09a45,9b1286d2b6ea14fa3e3bdd680190821868c9659688dd9073d021e3aac76d1dfe,c3a629536533f5de69a1b65de8fedab6c18f15399dcae274e37bc06744d46ebc,f5c5d5aa1f788f08bb810373fc337b2d6e7993c91136397fd4a37da56e5b51cc,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,35,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-42,w68dtmpfyf,q16-42,cg_b9ba7d2b16c5c8bd,TRAIN,True,REUSED_V2,6ae412dbe0bd7ad6bc402f503424e3f69dd4ef5203ea7e0f1970fb2887eb4143,18b341fe154ce6d7b6a02f3b6051d83163b8175f0440631dbb926bfc98517d5c,8df05641eea2eee66f453b4fd6ecc30de07a152ece9abef73ea166d3f2b740da,1a5efc6636addcffcfaa67259e183858381b83e1aac6f656802e02ea2e34ce6c,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,36,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
